date;discharge;ETP;precipitation
1988-02-15;3.204488577931383;0.5211401080877458;0.6000000000000001
1988-02-16;3.087642586192363;0.3785608188563197;4.2
1988-02-17;3.105194975975724;0.4543198966289237;2.6
1988-02-18;3.069580375958864;0.3463525393599443;4.3
1988-02-19;3.024958947989547;0.3505298621336165;0.8
1988-02-20;2.9255925145410098;0.3409749126994517;0.5
1988-02-21;2.8322468178369724;0.600501026359812;1.3
1988-02-22;2.780220854758493;0.4874187203136941;4.7
1988-02-23;2.7985258366349157;0.5289498836453654;1.0
1988-02-24;2.701587119615612;0.6159315985487422;2.2
1988-02-25;2.4921965775942008;0.4762880480453983;0.6000000000000001
1988-02-26;2.294871786226081;0.5993846914766615;1.3
1988-02-27;2.1414643850628003;0.4795245337841801;1.7000000000000002
1988-02-28;2.149912838236534;0.8339474669083091;2.3
1988-02-29;2.1031307426451997;0.5380720076633178;4.3
1988-03-01;1.9684653123156035;0.5244672099723804;2.2
1988-03-02;1.8284103515131085;0.4963986539494838;0.8
1988-03-03;1.7845657928011465;0.4035281804050303;3.3
1988-03-04;1.8647532664587367;0.5477218476786367;1.7000000000000002
1988-03-05;1.8646804349658608;0.5073281459453891;1.1
1988-03-06;1.7503835454775354;0.5807378387240271;1.4
1988-03-07;1.6640296720896908;0.5478975694478755;0.9
1988-03-08;1.5588609963752846;0.6496082590495675;1.1
1988-03-09;1.4564356402259129;0.4579862320374548;1.0
1988-03-10;1.4110858973278262;0.6896731092840204;0.6000000000000001
1988-03-11;1.3769522043327995;0.7498414014575177;0.1
1988-03-12;1.32492624125432;0.7897551299358357;1.6
1988-03-13;1.261611396779904;0.7214941291884335;1.0
1988-03-14;1.2247586613841357;0.5408514608320997;5.2
1988-03-15;1.1825892270083456;0.4364049608403523;3.2
1988-03-16;1.5604632892185788;0.4974128655892672;8.9
1988-03-17;1.897430329596224;0.7261135894877665;1.3
1988-03-18;1.763323274045351;0.823367347408975;0.9
1988-03-19;1.5596621427969315;0.8886482467282578;2.0
1988-03-20;1.789663997302537;0.454679153007419;7.3
1988-03-21;2.166227092640985;0.6609787405967973;1.8
1988-03-22;2.077299839838152;0.8648491643455023;1.2
1988-03-23;1.849992750568996;0.9093440308242224;1.1
1988-03-24;1.75001938801315;0.483871889070651;5.7
1988-03-25;1.8821357160920509;0.6034366778198708;3.5
1988-03-26;1.9615463204922872;0.6758012548635499;4.5
1988-03-27;1.9245721992750568;0.5717952116458724;3.0
1988-03-28;1.8199618983393744;0.736826539772782;1.2000000000000002
1988-03-29;1.7916061704459243;0.5951809852498791;11.4
1988-03-30;2.1410759504341232;0.9443282599823066;1.6
1988-03-31;2.092497344685156;0.8286252265701085;0.9
1988-04-01;1.879489505184186;0.5987115305531696;0.6000000000000001
1988-04-02;1.7561615105791115;0.6330289748538865;0.9
1988-04-03;1.6496818679929195;0.8995537538034915;0.7000000000000001
1988-04-04;1.5541269493382788;1.1543323815165;0.7000000000000001
1988-04-05;1.4749105622523817;0.9386666579380925;1.0
1988-04-06;1.423030262159656;1.01762813337701;1.1
1988-04-07;1.3581374020062378;1.4741454511153502;0.9
1988-04-08;1.312763381943859;1.7059766064073865;1.1
1988-04-09;1.2652529714237546;1.728059487599257;0.3
1988-04-10;1.2650344769451236;0.7214802819446859;5.4
1988-04-11;1.2346637444154094;1.3786361914048553;0.7000000000000001
1988-04-12;1.1747719801062126;1.3243015961158424;0.9
1988-04-13;1.1198813116412376;1.7332744665791868;0.8
1988-04-14;1.0742887971002275;1.592806802472206;1.2
1988-04-15;1.0515653713226;2.4806916947233706;0.9
1988-04-16;0.9982527185366266;1.8645993156893947;3.5
1988-04-17;0.978369720981202;1.115958157806769;2.4
1988-04-18;0.95736997386833;1.0116609316543297;1.0
1988-04-19;0.9289656916462952;1.1620553358256205;2.6
1988-04-20;0.9117531821630278;1.6704884564764415;1.2000000000000002
1988-04-21;0.9025764140605244;0.7509108120004566;4.0
1988-04-22;0.8908748208716177;1.0530983868603432;2.4
1988-04-23;0.8813581724690214;1.7912911967758671;1.6
1988-04-24;0.8512059344179381;1.5732151735277389;0.9
1988-04-25;0.817970496501728;1.6222636774840495;0.9
1988-04-26;0.7886679592008767;1.9298932792509196;1.3
1988-04-27;0.7545342662058501;2.2804562758544416;0.8
1988-04-28;0.7181427969316362;2.044534402051676;0.3
1988-04-29;0.717632976481497;1.2309723725799928;1.1
1988-04-30;0.7140642333305235;;0.3999999999999999
1988-05-01;0.6901997808311557;;0.0
1988-05-02;0.7014886622270926;1.7224976405090644;2.8
1988-05-03;0.7093059091292253;1.2512552720663848;0.2
1988-05-04;0.7095486807721487;1.6463565085390646;1.7000000000000002
1988-05-05;0.7200364157464385;1.0341794651700642;3.8
1988-05-06;0.6888645367950772;2.300362260323938;0.0
1988-05-07;0.6490499873556437;1.726034505154003;0.0
1988-05-08;0.6202815476692236;3.5451561179773377;0.0
1988-05-09;0.5978008935345192;3.388307558150946;0.0
1988-05-10;0.5810253730085139;3.401783045879884;0.0
1988-05-11;0.5661191941330186;2.8781103921043973;0.0
1988-05-12;0.5569909803590998;3.817515621567994;0.0
1988-05-13;0.5435899856697295;4.015677316325591;0.0
1988-05-14;0.5296306162016353;4.329534730267769;0.0
1988-05-15;0.5271786226081092;4.187039671019988;0.0
1988-05-16;0.5299219421731434;3.901918699802898;0.3999999999999999
1988-05-17;0.5254792211076456;2.8041942126934365;0.0
1988-05-18;0.5214249346708253;2.544064422875348;0.0
1988-05-19;0.5041395936946809;2.8300512476425115;0.1
1988-05-20;0.5351172553317036;1.0914576238750306;5.4
1988-05-21;0.5669446177189581;2.7526906543900416;0.1
1988-05-22;0.5274942257439097;3.24069187238826;0.0
1988-05-23;0.4889906431762624;3.685376896907568;0.0
1988-05-24;0.4923894461771896;2.5116780432271164;0.3
1988-05-25;0.4886993172047542;3.619074823361928;0.1
1988-05-26;0.4755410941583073;3.383379037161147;0.0
1988-05-27;0.4732347635505353;4.340586118157675;0.0
1988-05-28;0.4776532074517408;4.77209865681118;0.0
1988-05-29;0.4909328163196493;3.7173044958165686;0.1
1988-05-30;0.5320097783022845;3.3844099283166003;0.1
1988-05-31;0.5098447273033804;2.177828784872192;0.3
1988-06-01;0.4771676641658939;2.4230710373109416;0.1
1988-06-02;0.4570418949675462;1.931101163695243;0.0
1988-06-03;0.459688105875411;1.9530571279561555;2.3
1988-06-04;0.4636210064907696;2.078636622518842;2.0
1988-06-05;0.4442235522211919;2.371813074793341;0.7000000000000001
1988-06-06;0.4236122397369974;3.038236859843756;1.2
1988-06-07;0.4322306330607772;3.0975899841632613;0.3
1988-06-08;0.4101384135547501;2.477060386255072;0.1
1988-06-09;0.3916634915282813;3.6014436112622588;0.0
1988-06-10;0.3740382702520441;4.216767552305849;0.1
1988-06-11;0.3626037258703532;4.728073494326674;0.0
1988-06-12;0.322594959116581;4.715604606142329;0.3
1988-06-13;0.3319416673691309;3.45785717111044;0.0
1988-06-14;0.3313104610975301;4.093727550636301;0.0
1988-06-15;0.2733851470960128;2.7152935637614517;0.2
1988-06-16;0.251390036247155;3.216079891381026;0.3
1988-06-17;0.2352457219927505;4.123013548691002;0.0
1988-06-18;0.2134933827868161;3.631096727023946;0.0
1988-06-19;0.2033698052769114;3.888864422690236;0.3999999999999999
1988-06-20;0.1982230464469358;3.27708603227973;0.0
1988-06-21;0.2299290230127286;1.0709890616924524;
1988-06-22;0.2428687515805445;1.4772274325369563;0.0
1988-06-23;0.2252678074685998;4.053386549973808;0.0
1988-06-24;0.2087593357498103;4.448649202979194;0.0
1988-06-25;0.198805698389952;4.108553335935009;0.6000000000000001
1988-06-26;0.2361439770715671;4.25055916572904;1.0
1988-06-27;0.239664165893956;2.2399173082631654;0.2
1988-06-28;0.2454664081598246;3.710590776675168;0.4
1988-06-29;0.222548765067858;2.569875740017856;1.8
1988-06-30;0.2435970665093146;3.1378047577904487;0.1
1988-07-01;0.2297590828626823;3.349638573275748;4.9
1988-07-02;0.2802070302621596;3.343349888914944;0.7000000000000001
1988-07-03;0.2779978083115569;3.231942070054882;0.3
1988-07-04;0.2446167074095928;2.7839433916860767;0.1
1988-07-05;0.2423589311304054;3.4150592871649086;7.0
1988-07-06;0.2813237798196072;3.849930919217592;0.1
1988-07-07;0.2707146590238557;3.8304833479181175;0.1
1988-07-08;0.249666357582399;2.266751280155256;4.1
1988-07-09;0.2522397369973868;2.123092408295894;4.3
1988-07-10;0.2690395346876844;2.3053759777903333;2.6
1988-07-11;0.280813959369468;2.5539186505017164;1.2
1988-07-12;0.3235417685239821;3.2932556205492998;0.2
1988-07-13;0.3064991991907612;3.7944661684759606;0.0
1988-07-14;0.3040714827615274;2.0170492831927125;5.5
1988-07-15;0.4573817752676389;3.0055617182158016;0.9
1988-07-16;0.4012286942594621;3.20965370347466;0.1
1988-07-17;0.3162100649076962;2.327082076421831;20.700000000000003
1988-07-18;0.3144863862429402;3.585702830175636;0.3
1988-07-19;0.3771943016100481;3.4672051007719924;0.0
1988-07-20;0.314680603557279;2.170835461755751;0.0
1988-07-21;0.2710059849953637;2.416649419974975;0.4
1988-07-22;0.2813723341481918;1.2598524722285895;4.5
1988-07-23;0.3201429655230549;1.7786663930012965;1.1
1988-07-24;0.3304607603472983;1.6790660084080764;3.4
1988-07-25;0.3177638034224058;3.620470808683298;0.0
1988-07-26;0.2979536373598583;2.665612938641107;0.0
1988-07-27;0.2941178454016691;3.300550862248212;0.0
1988-07-28;0.2995316530388603;2.683269253162923;0.0
1988-07-29;0.3371369805276911;1.9905172409924692;10.1
1988-07-30;0.3624337857203068;2.520511751773328;2.6
1988-07-31;0.387196493298491;1.7875560993198958;20.8
1988-08-01;0.3938484363145916;2.9046117488830405;0.6
1988-08-02;0.3579667874905167;2.760685904814546;1.4
1988-08-03;0.3015709348394166;2.94142583807344;0.2
1988-08-04;0.2696221866307005;1.5037737222590064;2.9
1988-08-05;0.2762255753182163;2.75742301691649;0.0
1988-08-06;0.2765169012897244;2.169922507202633;0.0
1988-08-07;0.249447863103768;3.753363505573948;0.0
1988-08-08;0.2354399393070892;3.3742934123796138;0.1
1988-08-09;0.2287637191266964;3.913552080863392;0.4
1988-08-10;0.2207279777459327;2.6049162718089764;0.0
1988-08-11;0.2116240411363061;1.7463444073017789;7.6
1988-08-12;0.2543518502908202;1.2450072187245225;4.9
1988-08-13;0.2969097192952878;2.0762367284613985;1.4
1988-08-14;0.2566339037342999;1.8175189020551608;0.2
1988-08-15;0.2129592851723847;2.4010984152293893;0.0
1988-08-16;0.207084211413639;2.0123950299702207;0.1
1988-08-17;0.2109442805361207;2.99976464594473;0.1
1988-08-18;0.2123038017364916;2.3867470754600597;0.0
1988-08-19;0.2197326140099469;1.0118192945901472;7.1
1988-08-20;0.2782405799544803;1.893680286035812;0.8
1988-08-21;0.3010125600606929;1.5090875833372304;2.8
1988-08-22;0.274696113967799;1.687541846666492;0.3
1988-08-23;0.2721712888813959;1.808787684214316;6.6000000000000005
1988-08-24;0.2634557869004467;1.5627239623142903;0.7000000000000001
1988-08-25;0.2503218410182922;1.481998279467723;0.2
1988-08-26;0.2518755795330017;1.7286940415006231;0.3
1988-08-27;0.2476027986175503;2.113010570763207;0.9
1988-08-28;0.2387901879794318;1.742845841420254;0.0
1988-08-29;0.2340075866138413;2.4776905996459684;0.2
1988-08-30;0.2492536457894293;1.6875339125684232;1.0
1988-08-31;0.2407809154514035;2.013648051559759;0.2
1988-09-01;0.2333035488493635;2.390915883776677;0.9
1988-09-02;0.2606153586782432;1.4772678261221242;5.6
1988-09-03;0.2560026974626992;1.5814054518214358;0.0
1988-09-04;0.2444467672595465;1.6918371732967257;0.1
1988-09-05;0.2353671078142122;1.2812962908795886;0.1
1988-09-06;0.2376734384219843;1.852923665726577;0.5
1988-09-07;0.233691983478041;1.8788398818358;0.5
1988-09-08;0.2267972688190171;1.9326200263508144;0.0
1988-09-09;0.2255105791115232;2.125207341721069;0.0
1988-09-10;0.2221603304391806;1.933612724530122;0.9
1988-09-11;0.232186799291916;0.9693751231181078;3.7
1988-09-12;0.243621343673607;1.3191705059659733;0.3
1988-09-13;0.2753758745679845;0.991045730517426;5.5
1988-09-14;0.328421478546742;1.4220576047445843;0.1
1988-09-15;0.2931710359942679;1.4947292405069057;0.0
1988-09-16;0.2546431762623282;1.9755987274364533;0.0
1988-09-17;0.2418733878445587;1.3380607781999436;0.1
1988-09-18;0.2333521031779482;1.8939510747420891;0.0
1988-09-19;0.2255348562758156;1.2943877800126875;0.0
1988-09-20;0.2212620753603641;1.317981764913207;0.0
1988-09-21;0.2194412880384388;1.3798289446045924;0.0
1988-09-22;0.2171835117592514;1.3396367889065268;0.0
1988-09-23;0.218300261316699;0.947247496484324;3.9
1988-09-24;0.2886797606001854;0.8842740978704693;6.4
1988-09-25;0.3219637528449802;1.4198268478339655;0.1
1988-09-26;0.338205175756554;0.998184919311174;6.5
1988-09-27;0.2966183933237798;1.0059888182464356;0.1
1988-09-28;0.3061107645620838;0.8475637244140432;7.8
1988-09-29;0.3763446008598162;0.8993637159631204;5.3
1988-09-30;0.3851572114979348;1.0411411058993243;0.2
1988-10-01;0.3209198347804097;0.8969963777209273;0.0
1988-10-02;0.2765169012897244;1.068139619137182;0.0
1988-10-03;0.2622904830144146;0.9644469179441296;0.0
1988-10-04;0.2519726881901711;0.6247273625133637;0.1
1988-10-05;0.2435242350164377;0.808329765795628;0.0
1988-10-06;0.2664418781084043;0.7351255027520837;8.4
1988-10-07;0.5164723931551884;0.711006623060517;8.1
1988-10-08;0.6645873725027397;0.7635763092458382;11.4
1988-10-09;0.5902506954396021;0.8550866440132981;5.1000000000000005
1988-10-10;0.4969778302284413;0.9159352707259362;0.0
1988-10-11;0.4218157295793644;0.6137486325883329;0.8
1988-10-12;0.3947224142291157;0.6394062856136669;3.0
1988-10-13;0.4797653207451741;0.5461415365451164;5.6
1988-10-14;0.462358593947568;0.4536114183318279;0.0
1988-10-15;0.4098470875832419;0.4377609179817255;0.0
1988-10-16;0.384744499704965;0.4420208443221211;0.0
1988-10-17;0.3703481412796089;0.4845679795418697;0.4
1988-10-18;0.3641574643850628;0.5965304331279032;0.7000000000000001
1988-10-19;0.3457796510157633;1.0509296439858755;0.0
1988-10-20;0.3356560735058586;1.0219901002159268;0.0
1988-10-21;0.3253140015173228;0.5717862390889131;0.0
1988-10-22;0.317132597150805;0.4548180543548056;0.0
1988-10-23;0.31116041473489;0.5270614430581293;0.0
1988-10-24;0.3027605158897412;0.5144968544550222;0.0
1988-10-25;0.2981721318384894;0.3996924280216565;0.0
1988-10-26;0.2894323526932479;0.5720566358806711;4.0
1988-10-27;0.3172297058079744;0.5987703532327822;1.2
1988-10-28;0.3296353367613588;0.9795018722962888;0.9
1988-10-29;0.311524572199275;0.3800469414471715;0.0
1988-10-30;0.2905733794149878;0.1412021931815364;2.5
1988-10-31;0.3102136053274888;0.1472325362842049;0.8
1988-11-01;0.3381808985922616;0.6187382411024434;1.3
1988-11-02;0.3408999409930034;0.7003591573136583;0.0
1988-11-03;0.3171568743150973;0.1797318629318894;0.3
1988-11-04;0.3035131079828037;0.2703878830412869;0.0
1988-11-05;0.3079558290483014;0.304621218225155;0.0
1988-11-06;0.3089269156199949;0.4084063555755366;0.1
1988-11-07;0.303901542611481;0.0;0.5
1988-11-08;0.2988761696029672;0.292433840313474;0.0
1988-11-09;0.2988761696029672;0.6502637001218486;0.0
1988-11-10;0.2995316530388603;0.4067989855209418;0.0
1988-11-11;0.3060379330692068;0.1327258167148452;1.6
1988-11-12;0.3037316024614347;0.0;0.0
1988-11-13;0.3035616623113883;0.3545516266605171;1.5
1988-11-14;0.3031246733541263;0.0251995302493728;0.1
1988-11-15;0.2974438169097193;0.3506871158549617;0.3
1988-11-16;0.2912045856865886;0.0763766658710866;0.0
1988-11-17;0.290160667622018;0.1863865167551581;0.0
1988-11-18;0.3057951614262834;0.5714058958215888;1.5
1988-11-19;0.3005755711034308;0.0;0.0
1988-11-20;0.2922727809154514;0.0;0.5
1988-11-21;0.2868104189496754;0.1005007890934858;0.1
1988-11-22;0.2901363904577257;0.1506655609511565;0.1
1988-11-23;0.2923456124083284;0.0330438050191018;0.8
1988-11-24;0.2973467082525499;0.5473088761270206;0.0
1988-11-25;0.3089754699485796;0.2919281023282597;0.0
1988-11-26;0.3030761190255416;0.286242310846968;2.8
1988-11-27;0.2935594706229453;0.0;0.6
1988-11-28;0.3359716766416589;0.4071200135164446;9.6
1988-11-29;0.4337600944111944;0.4814688485395811;2.9
1988-11-30;0.382802326561578;0.1796991117873725;0.0
1988-12-01;0.3327185366264857;0.4561435296788176;0.0
1988-12-02;0.4770705555087247;0.5700057291030247;0.0
1988-12-03;0.3863710697125516;0.597156520034379;1.1
1988-12-04;0.3637933069206777;0.30017119910021;8.7
1988-12-05;0.5476928264351344;0.1341215787860332;1.9
1988-12-06;0.544925229705808;0.0;0.0
1988-12-07;0.4952541515636854;0.2722461849663148;0.0
1988-12-08;0.4760023602798617;0.4287118085161635;1.4
1988-12-09;0.4786728483520188;0.0755454041289382;0.0
1988-12-10;0.471850965185872;0.3540475986810552;0.5
1988-12-11;0.4822415915029925;0.7511008137952742;0.7000000000000001
1988-12-12;0.489549017954986;0.1690194013859229;0.0
1988-12-13;0.4672383039703279;0.5027762433774247;0.0
1988-12-14;0.4491032622439518;0.1055242581932665;0.0
1988-12-15;0.4360421478546742;0.1744148728593125;0.0
1988-12-16;0.4322791873893619;0.0919210864269506;31.8
1988-12-17;0.4596152743825339;0.0;0.0
1988-12-18;0.4807121301525752;0.3380150097119415;7.1
1988-12-19;0.5718000505774256;0.4519017548068484;5.5
1988-12-20;0.5651238303970327;0.0;0.0
1988-12-21;0.5326409845738851;0.1218233009370534;0.5
1988-12-22;0.5318398381522381;0.7544708882455414;0.5
1988-12-23;0.6234375790272275;0.5421792632915378;11.7
1988-12-24;1.011022506954396;0.8732230528490049;10.1
1988-12-25;1.0832713478883926;0.5972457015591509;0.0
1988-12-26;0.927727556267386;0.4856689116509366;1.3
1988-12-27;0.8926713310292507;0.5889140234526666;2.9
1988-12-28;0.858246312062716;0.3667594675849085;0.0
1988-12-29;0.821636348309871;0.3370642011315531;0.0
1988-12-30;0.7907315181657253;0.4283351918501057;0.1
1988-12-31;0.7616717525077974;0.0;0.0
1989-01-01;0.7310582483351598;0.1722319311154975;0.0
1989-01-02;0.7149382112450476;0.2093573004621926;0.0
1989-01-03;0.7037707156705724;0.1760004248938763;0.0
1989-01-04;0.6928702689033128;0.3666249967457969;0.3
1989-01-05;0.6787409592851724;0.2273512967371043;3.1
1989-01-06;0.6675006322178202;0.087766483257699;0.2
1989-01-07;0.645262749726039;0.1366120921758024;0.3
1989-01-08;0.6334640478799629;0.3327002186145408;0.0
1989-01-09;0.6224422152912417;0.3706372281520256;0.3
1989-01-10;0.6052782601365592;0.1826872450018662;0.0
1989-01-11;0.5897165978251707;0.2360645087646025;0.0
1989-01-12;0.5824577257017618;0.4425784314502206;0.4
1989-01-13;0.587653038860322;0.3281988674715336;0.5
1989-01-14;0.6276860827783866;0.560763832282878;4.7
1989-01-15;0.6604602545730422;0.7667317597197965;0.6
1989-01-16;0.6442431088257607;0.5472296723896635;0.0
1989-01-17;0.616130152575234;0.3792581746162001;0.3
1989-01-18;0.5974852903987188;0.3625065629238942;0.0
1989-01-19;0.5825062800303465;0.3934197721818541;0.0
1989-01-20;0.5716543875916716;0.3226681037167262;0.0
1989-01-21;0.5663376886116497;0.322758005004992;0.5
1989-01-22;0.5594915282812105;0.1928865839122879;0.2
1989-01-23;0.5442211919413302;0.2630904334592759;0.3999999999999999
1989-01-24;0.5436870943268988;0.3620092583553621;0.0
1989-01-25;0.5367195481749979;0.2653567592079856;0.0
1989-01-26;0.4943801736491613;0.279076241385116;0.0
1989-01-27;0.4383242012981539;0.3512912596941112;0.0
1989-01-28;0.4223741043580882;0.5337830868650143;1.1
1989-01-29;0.4283462867740032;0.3862263988006577;0.4
1989-01-30;0.4290988788670656;0.5194349807682183;0.1
1989-01-31;0.4217671752507798;0.4823688360769891;0.0
1989-02-01;0.4145083031273708;0.5255211940302636;0.0
1989-02-02;0.4077106971255163;0.4616658959890126;0.0
1989-02-03;0.4158435471634494;0.4194682776186091;1.4
1989-02-04;0.4274237545308944;0.5364546116169069;1.5
1989-02-05;0.5050135716092051;0.6346197001168974;9.3
1989-02-06;0.5196527016774847;0.6884859305056299;2.9
1989-02-07;0.4895732951192784;0.7128778054561412;0.0
1989-02-08;0.4799352608952204;0.3818178834587284;1.8
1989-02-09;0.4747156705723678;0.3226750140107693;0.0
1989-02-10;0.4693504172637612;0.450981958815971;0.0
1989-02-11;0.4648834190339712;0.3894680981831946;0.0
1989-02-12;0.4896218494478631;0.4202417052084826;3.3000000000000003
1989-02-13;0.5027557953300177;0.5171086794144003;0.8999999999999999
1989-02-14;0.5424732361122819;0.9274157058027463;2.4000000000000004
1989-02-15;0.5861235775099047;0.4563279344316442;6.3
1989-02-16;0.623753182163028;0.327835403747872;3.3
1989-02-17;0.6104978504594116;0.2405942048835703;0.0
1989-02-18;0.6113718283739358;0.3638560944406999;5.1000000000000005
1989-02-19;0.684033381100902;0.871481788317263;1.7000000000000002
1989-02-20;0.7313495743066678;0.4273367633822291;1.4
1989-02-21;0.7420315265952964;0.3758869783742579;0.0
1989-02-22;0.7457944870606087;0.4225578349675459;0.0
1989-02-23;0.7592925904071481;0.5189905954038841;2.6
1989-02-24;0.8358870437494732;0.416091989377475;4.5
1989-02-25;0.9035960549608026;0.4030416187733149;3.3
1989-02-26;0.923697546994858;0.4159790163577891;0.8
1989-02-27;0.9051740706398044;0.3927780412378029;1.4
1989-02-28;0.8745120121385821;0.4787105486386561;0.9
1989-03-01;0.8467632133524403;0.4053335981954951;1.4
1989-03-02;0.8039140183764647;0.4373620683444182;0.1
1989-03-03;0.7853177105285342;0.4228530029447589;0.0
1989-03-04;0.7693918907527608;0.4499487898716432;0.0
1989-03-05;0.748125094832673;0.5513545074174472;0.5
1989-03-06;0.7244305824833517;0.4845898130791485;0.0
1989-03-07;0.701294444912754;0.7245408022849226;0.1
1989-03-08;0.6876264014161679;0.4444088053120394;0.0
1989-03-09;0.6681075613251286;0.5020001174052305;1.6
1989-03-10;0.6661411110174492;0.6135937314212374;0.1
1989-03-11;0.6755606507628762;0.7821112137079024;1.2
1989-03-12;0.6581296468009779;0.7450270676735743;0.0
1989-03-13;0.7193081008176685;0.6611667919526845;7.0
1989-03-14;0.7478580460254574;0.9710747652531896;2.2
1989-03-15;0.8307888392480822;0.4200542071568904;8.3
1989-03-16;0.9249842367023516;0.9750530139273657;0.0
1989-03-17;0.881843715754868;0.9424913009832838;0.0
1989-03-18;0.8037926325550029;1.1356580256209694;0.2
1989-03-19;0.780850712298744;0.5735197764485813;0.7000000000000001
1989-03-20;0.772013824496333;0.5285278824792279;2.0
1989-03-21;0.7981117761105958;0.5733417054983636;3.6
1989-03-22;1.0295459833094496;0.612027589869931;8.4
1989-03-23;1.272633229368625;0.7956467150868299;7.0
1989-03-24;1.9350842114136395;0.7930688583354645;15.6
1989-03-25;2.16950450982045;1.3608803307495525;0.9
1989-03-26;1.765848099131754;1.0049367056685277;0.2
1989-03-27;1.4457294107729917;1.1953385997019086;0.0
1989-03-28;1.2992167242687347;1.5460382118399312;2.0
1989-03-29;1.2184951529967123;1.1722747504198856;0.0
1989-03-30;1.1545005479221109;0.6352804521940766;0.6000000000000001
1989-03-31;1.0901175082188317;1.026496185969214;0.0
1989-04-01;1.03505689960381;1.6107659427098555;0.3
1989-04-02;0.9965775942004552;1.08947795391766;0.9
1989-04-03;0.9587294950687008;1.0951361430145272;1.2000000000000002
1989-04-04;0.9151519851639552;1.3005513819583223;0.0
1989-04-05;0.8546775689117425;1.661936485728177;0.4
1989-04-06;0.8673502486723426;0.5470037984843215;3.5
1989-04-07;0.8564983562336677;1.0445679711229738;0.5
1989-04-08;0.8167809154514035;1.2481833937272897;0.2
1989-04-09;0.7860945797858889;1.411435173219476;0.3
1989-04-10;0.7653618814802328;0.9002714949491334;2.2
1989-04-11;0.7708970749388855;1.369777295697433;2.0
1989-04-12;0.7506256427547837;1.0721534231506482;0.0
1989-04-13;0.7103498271937959;1.94533941239562;1.0
1989-04-14;0.6823339796004384;2.461413976118303;0.0
1989-04-15;0.6560660878361292;2.291729640365193;0.0
1989-04-16;0.6272005394925398;1.430688708395292;0.2
1989-04-17;0.6039430161004804;1.4094819457527386;0.2
1989-04-18;0.5804912753940824;1.3097757097502083;7.9
1989-04-19;0.5691538396695608;1.6964040266627092;3.5
1989-04-20;0.6734485374694428;0.9454513495594262;9.2
1989-04-21;0.6540996375284498;1.6095989898055292;0.6
1989-04-22;0.5969026384557027;2.078663136118144;0.0
1989-04-23;0.5616521959032286;1.6695243592351934;0.6000000000000001
1989-04-24;0.5327380932310546;1.8216168000769368;0.8
1989-04-25;0.5244110258787829;1.106803401970782;4.0
1989-04-26;0.6036759672932648;1.0089143631779596;12.6
1989-04-27;0.7465956334822558;1.3675550274128738;3.8
1989-04-28;0.6833050661721318;2.1542704560156296;0.0
1989-04-29;0.5797144061367276;2.4933731804475587;0.0
1989-04-30;0.5300918823231897;2.163429886818317;0.2
