date;discharge;ETP;precipitation;temperature
2014-08-23;0.4147640981595091;2.65;0.7024199999999999;12.217083333333331
2014-08-24;0.3896953840490798;2.5;2.41094;12.077717391304349
2014-08-25;0.415758890797546;3.23;0.3933999999999999;12.793055555555554
2014-08-26;0.40060796319018405;2.83;0.0;13.950694444444444
2014-08-27;0.4162920220858895;2.81;0.0633;14.428055555555554
2014-08-28;0.405743845398773;2.64;0.0207;14.091666666666669
2014-08-29;0.4201110552147239;1.17;13.80944;14.30625
2014-08-30;0.440780672392638;1.31;3.95218;14.513194444444444
2014-08-31;0.4310911067484663;1.79;1.51768;14.676388888888887
2014-09-01;0.4403499975460123;2.6;0.0;15.8
2014-09-02;0.420973626993865;2.63;0.0;15.436805555555557
2014-09-03;0.39814384785276075;2.64;0.0;15.239583333333334
2014-09-04;0.4048987877300614;2.45;0.0;15.089583333333332
2014-09-05;0.38187271656441724;2.07;0.3954999999999999;15.54375
2014-09-06;0.3891591975460122;2.99;0.0;18.07777777777778
2014-09-07;0.38255798282208586;1.53;12.596679999999996;16.09236111111111
2014-09-08;0.49710243680981603;1.75;4.357959999999999;12.545138888888888
2014-09-09;0.451304900613497;2.14;4.78758;14.451388888888888
2014-09-10;0.7142162503067484;2.08;2.373;14.75
2014-09-11;0.8503444785276074;1.95;0.0;14.928472222222224
2014-09-12;0.7758027607361964;2.17;0.0;14.061805555555557
2014-09-13;0.7239463214723927;2.17;0.0;15.606944444444444
2014-09-14;0.6600975386503067;2.14;0.0;15.5375
2014-09-15;0.6157932441717792;2.34;0.0;15.722916666666668
2014-09-16;0.60246565398773;2.59;0.0;15.05
2014-09-17;0.5739717496932516;1.92;0.0;13.801388888888887
2014-09-18;0.5478349693251534;2.46;0.0;15.6
2014-09-19;0.5210558282208588;1.69;0.0791;14.761111111111113
2014-09-20;0.5087043018404908;1.29;0.0;13.739583333333334
2014-09-21;0.45980091533742334;2.14;3.7591;13.567361111111111
2014-09-22;0.40871992638036814;1.93;2.2227;9.839583333333334
2014-09-23;0.6152116490797546;1.33;1.5666;10.260416666666666
2014-09-24;0.5164362184049079;0.95;10.96675;11.647222222222224
2014-09-25;0.5236270012269939;1.78;0.00012;11.960416666666667
2014-09-26;0.530400618404908;1.65;0.3200999999999999;13.792361111111113
2014-09-27;0.5170426380368098;2.21;0.0;12.579861111111112
2014-09-28;0.5952996883435583;1.73;0.0;13.649305555555555
2014-09-29;0.5415478527607362;1.5;0.0;14.780555555555557
2014-09-30;0.5671450969325152;1.28;0.00022;12.923611111111112
2014-10-01;0.5658714699386502;0.87;8.394219999999999;13.923611111111112
2014-10-02;0.5397438699386503;1.34;0.0;13.161111111111111
2014-10-03;0.5706855828220859;0.73;2.75548;12.733333333333334
2014-10-04;0.5713592098159509;1.81;0.0;14.340972222222222
2014-10-05;0.5375588981595092;2.08;0.0;13.05486111111111
2014-10-06;0.5525818895705521;2.59;0.0207;12.154861111111112
2014-10-07;0.5664862012269939;1.52;14.54721;11.203472222222222
2014-10-08;0.6085408122699386;1.45;0.04146;11.79375
2014-10-09;0.6117177865030675;1.27;0.6986399999999999;13.954166666666666
2014-10-10;0.5930717742331288;1.27;3.4479;13.077777777777778
2014-10-11;0.6287631975460123;0.89;0.86094;12.629861111111111
2014-10-12;0.6222061398773007;0.89;5.348059999999999;11.220833333333331
2014-10-13;0.6589509202453987;0.79;1.3845199999999998;9.990972222222222
2014-10-14;0.6522582846625766;1.04;2.29272;9.88125
2014-10-15;0.8502429496932515;0.82;24.99974;11.376388888888888
2014-10-16;1.1516058478527609;0.75;1.00452;12.110416666666666
2014-10-17;1.2022776000000002;0.6;8.9165;11.71527777777778
2014-10-18;1.2725340441717792;0.76;0.48944;12.325694444444444
2014-10-19;1.1547567533742331;0.96;2.48084;15.197916666666666
2014-10-20;1.0691775975460123;1.37;0.54053;11.57875
2014-10-21;1.1856371116564417;0.68;10.78192;10.770833333333334
2014-10-22;0.9767714723926381;0.81;0.26546;10.140972222222222
2014-10-23;1.3338941742331287;0.76;2.1507399999999994;10.644444444444444
2014-10-24;1.1799300588957056;0.94;4.88728;11.301388888888887
2014-10-25;1.1949619656441717;0.59;4.670719999999999;10.81111111111111
2014-10-26;1.1878401644171779;1.08;0.14126;12.313194444444443
2014-10-27;1.2036877325153372;1.3;0.0;13.838888888888889
2014-10-28;1.1529481546012268;1.08;0.0;12.64861111111111
2014-10-29;1.0428046012269938;0.82;0.2787999999999999;8.981250000000001
2014-10-30;1.1373864809815952;0.26;0.0998;6.323888888888889
2014-10-31;1.0891450969325154;0.65;0.89864;10.638194444444444
2014-11-01;1.0107997030674847;0.5;0.0;12.952083333333334
2014-11-02;0.9519558257668711;0.71;0.0;13.136111111111113
2014-11-03;0.9074199460122699;1.04;2.90198;12.37152777777778
2014-11-04;0.9039751582822085;0.68;4.424019999999999;9.274305555555555
2014-11-05;0.9159613398773007;0.66;3.81514;7.316666666666666
2014-11-06;1.0003046061349694;0.52;0.8173499999999998;5.843055555555555
2014-11-07;1.015882836809816;0.42;0.0;7.404861111111111
2014-11-08;0.9716702429447855;0.65;0.09996;8.506944444444445
2014-11-09;0.9500880368098159;0.64;0.0207;9.238194444444444
2014-11-10;0.8806088981595092;0.67;2.23382;8.776388888888889
2014-11-11;0.8821957104294479;0.31;0.0;8.404861111111112
2014-11-12;0.8917119680981596;1.04;0.2788199999999999;9.652777777777777
2014-11-13;0.877292326380368;0.76;2.08116;9.452083333333333
2014-11-14;0.8696641030674847;0.84;1.68558;9.206944444444444
2014-11-15;0.8790843386503068;1.69;0.0;9.044861111111112
2014-11-16;0.8017499926380368;1.22;7.071079999999999;7.831250000000001
2014-11-17;1.0538309742331289;0.96;11.564353333333331;7.704027777777778
2014-11-18;1.162446;1.26;0.4576399999999999;7.033194444444445
2014-11-19;1.1387125693251534;0.88;0.2995359999999999;5.241805555555556
2014-11-20;1.133087109202454;0.37;0.7452;4.105833333333334
2014-11-21;1.0960411214723926;0.0;0.56852;3.489722222222222
2014-11-22;1.0802509177914112;0.53;1.3868600000000002;5.525
2014-11-23;1.0693337300613497;0.88;0.3239599999999999;6.756944444444444
2014-11-24;0.9846270110429448;0.4;5.84266;7.042361111111112
2014-11-25;1.073124846625767;0.2;0.0;6.202083333333333
2014-11-26;1.074324235582822;0.34;0.0;4.902083333333334
2014-11-27;1.0529754773006135;0.88;0.0;4.941666666666667
2014-11-28;1.0115978576687117;1.32;0.0620999999999999;4.504861111111111
2014-11-29;0.9698634920245399;1.44;0.0;3.2597222222222224
2014-11-30;0.9127938699386503;1.3;0.0;2.613888888888889
2014-12-01;0.8736549055214725;1.03;0.0;2.34375
2014-12-02;0.8310221006134969;0.69;0.0;1.6798611111111112
2014-12-03;0.7677947926380368;0.27;0.0;0.8402777777777778
2014-12-04;0.8046558257668712;0.45;0.39602;1.2201388888888889
2014-12-05;0.7975745300613496;0.49;8.961006666666666;3.6847222222222222
2014-12-06;0.825703973006135;0.03;2e-05;3.654166666666667
2014-12-07;0.8927935656441717;0.66;3.18686;4.642361111111112
2014-12-08;0.7734444957055214;0.21;0.0;1.9701388888888889
2014-12-09;0.928456446625767;0.09;0.3371;2.025
2014-12-10;0.7807279067484663;0.66;4.2211;3.9804166666666654
2014-12-11;0.8262935558282208;0.59;4.21292;2.4819444444444447
2014-12-12;1.0498644220858895;0.55;10.317759999999998;1.5727777777777778
2014-12-13;1.095884974233129;0.45;0.1656;3.024305555555556
2014-12-14;1.2105435386503067;0.55;0.0;3.0666666666666664
2014-12-15;1.1330984613496933;0.4;1.5183399999999998;3.6631944444444446
2014-12-16;1.0968217840490797;0.35;1.07762;1.999305555555556
2014-12-17;1.0764465644171781;0.53;1.08114;3.4791666666666665
2014-12-18;1.0394677914110428;0.52;3.38456;7.641527777777778
2014-12-19;0.981492618404908;0.62;1.5597;5.787847222222222
2014-12-20;1.055600009815951;0.78;2.6445199999999995;3.161111111111111
2014-12-21;1.1004791411042945;0.71;3.167919999999999;5.397222222222222
2014-12-22;1.005254289570552;0.87;1.12052;8.215972222222222
2014-12-23;1.0595346773006133;0.76;0.8738999999999999;6.057638888888889
2014-12-24;1.224812598773006;0.24;6.21746;3.380555555555556
2014-12-25;1.1346094969325153;0.52;0.6337;-2.090277777777778
2014-12-26;1.1968773055214725;0.0;0.0;-4.854166666666667
2014-12-27;1.0898589055214725;0.01;0.5367999999999999;-2.2416666666666667
2014-12-28;1.03666903803681;0.02;3.03174;-3.108333333333333
2014-12-29;0.9532082797546012;0.08;1.95532;-1.2659722222222225
2014-12-30;0.9162030773006136;0.1;8e-05;3.0854166666666667
2014-12-31;0.9339472490797547;0.49;0.57458;6.61388888888889
2015-01-01;1.1250478380368099;0.87;0.1120999999999999;5.860833333333334
2015-01-02;1.0770420294478529;1.3;3.28854;6.097361111111112
2015-01-03;0.8107699288343558;0.73;4.18142;2.985416666666667
2015-01-04;1.2423340564417178;0.65;1.42944;2.604861111111111
2015-01-05;1.2748558380368098;0.36;5.1078;3.875
2015-01-06;1.28967669202454;0.55;0.9359;3.705555555555556
2015-01-07;1.1840711705521472;0.16;1.18462;4.070833333333334
2015-01-08;1.192548780368098;0.5;2.23002;5.811111111111111
2015-01-09;1.1934101226993865;1.0;9.93476;5.035972222222222
2015-01-10;1.0603656515337423;1.35;10.8571;5.666944444444444
2015-01-11;1.1908402012269939;1.18;1.48164;2.958333333333333
2015-01-12;1.5945368245398772;0.98;3.368499999999999;6.274583333333333
2015-01-13;1.3694527803680983;0.68;4.0453;4.050694444444445
2015-01-14;1.5222969423312882;0.53;2.25034;1.961111111111111
2015-01-15;1.5370779312883436;0.78;6.29224;4.249722222222222
2015-01-16;1.4688441496932516;0.77;1.03958;4.726527777777778
2015-01-17;1.4409214748466257;0.29;2e-05;2.102777777777778
2015-01-18;1.4318331165644171;0.39;2.9682;1.6041666666666667
2015-01-19;1.4120687042944786;0.28;7.19586;-0.0743055555555555
2015-01-20;1.496025754601227;0.26;9.0269;0.2888888888888889
2015-01-21;1.5674294576687118;0.0;0.1601299999999999;-2.1347222222222224
2015-01-22;1.5047012319018407;0.2;0.0207;-1.4083333333333332
2015-01-23;1.4076325030674848;0.12;0.0;-2.943055555555556
2015-01-24;1.3476058306748464;0.24;1.92482;-1.1048611111111113
2015-01-25;1.2580935607361963;0.0;0.12054;-0.0770833333333333
2015-01-26;1.2911073570552147;0.36;8.65148;2.2243055555555555
2015-01-27;1.4442116392638036;0.3;0.0791;2.0812500000000003
2015-01-28;1.5421766944785273;0.56;4.97624;3.6602777777777775
2015-01-29;1.4828834134969326;0.41;1.1737;0.5812499999999999
2015-01-30;1.6294196392638038;0.19;0.1825999999999999;-0.0194444444444444
2015-01-31;1.6175447926380366;0.28;0.0207;-0.4791666666666667
2015-02-01;1.5503748441717793;0.53;0.48202;-0.0083333333333333
2015-02-02;1.477012880981595;0.33;5.14998;-1.6097222222222225
2015-02-03;1.4634907950920248;0.29;2.20452;-3.226388888888889
2015-02-04;1.4214312883435583;0.47;0.1242399999999999;-3.332638888888889
2015-02-05;1.3401677889570554;0.12;0.0208;-2.535416666666667
2015-02-06;1.2791168687116568;0.26;0.14126;0.1840277777777777
2015-02-07;1.2818582871165645;1.47;0.2372999999999999;4.077638888888889
2015-02-08;1.3358159484662577;1.4;0.4163199999999999;2.504861111111111
2015-02-09;1.4117932490797547;0.89;0.0;5.30625
2015-02-10;1.3232926233128834;0.72;0.0;5.2
2015-02-11;1.2710975484662577;0.73;0.0;3.1152777777777776
2015-02-12;1.1942401619631902;0.55;0.0;2.2006944444444447
2015-02-13;1.152389889570552;0.5;0.02072;0.642361111111111
2015-02-14;1.077681290797546;0.52;0.0207;0.0930555555555555
2015-02-15;1.0859497104294478;0.89;0.1863;1.346527777777778
2015-02-16;1.050038944785276;0.94;0.0;1.152777777777778
2015-02-17;0.9848947877300613;0.59;0.0;1.9395833333333328
2015-02-18;0.9687837349693252;0.95;0.33714;5.267361111111112
2015-02-19;0.9259355926380368;0.93;0.0;4.934027777777778
2015-02-20;0.9227371361963191;0.52;4.91172;2.575
2015-02-21;0.9805469521472393;0.43;4.81374;2.10625
2015-02-22;1.10572423803681;0.62;0.19968;2.750694444444445
2015-02-23;1.1435984613496932;0.76;4.7762;2.250833333333333
2015-02-24;1.1346687165644171;0.75;0.2583799999999999;3.690972222222222
2015-02-25;1.1431113423312884;0.57;0.24844;3.1576388888888887
2015-02-26;1.0927555288343556;0.74;0.0;3.323611111111111
2015-02-27;1.0098822036809816;0.7;6.23068;3.433333333333333
2015-02-28;1.1663423484662576;0.66;0.0791;3.025694444444444
2015-03-01;1.1498831263803682;0.82;5.582019999999999;3.836111111111111
2015-03-02;1.0671472196319018;0.84;3.731019999999999;3.4534722222222225
2015-03-03;1.2123380392638037;0.87;0.4443799999999999;2.458333333333333
2015-03-04;1.177349690797546;0.53;0.00036;1.1388888888888888
2015-03-05;1.110771173006135;0.94;0.0207399999999999;3.746527777777778
2015-03-06;1.093463801226994;0.88;0.0;6.123611111111111
2015-03-07;1.0055408024539878;1.27;0.0;6.647222222222222
2015-03-08;0.9873895730061347;1.32;0.0;7.604861111111112
2015-03-09;0.9170868147239264;1.41;0.0;6.282638888888889
2015-03-10;0.9030680981595091;1.72;0.1807899999999999;6.539930555555556
2015-03-11;0.891716245398773;1.335;0.0;4.836805555555555
2015-03-12;0.9126181030674847;0.95;0.0791;3.0126388888888886
2015-03-13;0.8672622773006134;0.99;0.2372999999999999;1.740972222222222
2015-03-14;0.8618233030674848;1.43;0.0;2.951388888888889
2015-03-15;0.8374263754601227;1.41;0.0207;4.251388888888889
2015-03-16;0.8285766993865031;1.73;0.0207;6.140972222222222
2015-03-17;0.8333708687116566;1.84;0.0207;6.513194444444444
2015-03-18;0.8166999975460123;1.53;0.0;6.320138888888889
2015-03-19;0.8062760687116565;1.23;0.0;5.52013888888889
2015-03-20;0.7829975411042944;0.99;1.9548;5.031944444444444
2015-03-21;0.7645754723926381;1.36;1.25252;2.998611111111112
2015-03-22;0.8499211656441716;1.29;0.0;0.8104166666666667
2015-03-23;0.7529460294478527;1.66;0.0;4.246527777777778
2015-03-24;0.7317432515337424;1.29;0.0;5.759027777777778
2015-03-25;0.7793454110429447;0.94;2.5087299999999995;4.529166666666667
2015-03-26;0.8099797472392638;0.91;6.678420000000001;4.310416666666667
2015-03-27;0.8643579607361963;0.94;0.5950999999999999;4.257638888888889
2015-03-28;0.862179754601227;1.27;3.4446;4.911805555555556
2015-03-29;0.8603518601226995;1.07;7.309279999999999;6.5375000000000005
2015-03-30;0.9199717766871166;2.0;0.1205;5.1056944444444445
2015-03-31;0.9456346748466258;0.82;10.594839999999998;2.202777777777778
2015-04-01;0.8352481619631902;1.94;2e-05;3.193055555555556
2015-04-02;1.1212380368098158;2.03;0.0;3.1354166666666665
2015-04-03;0.9634487484662578;1.9566666666666663;0.0;3.678472222222222
2015-04-04;0.9512990944785277;1.8833333333333333;0.0;3.0729166666666665
2015-04-05;0.8773723803680981;1.81;0.0;3.3625000000000003
2015-04-06;0.8475337472392638;1.78;0.1186499999999999;4.289583333333334
2015-04-07;0.7944165644171778;1.82;0.0207;6.973611111111111
2015-04-08;0.7747438527607362;2.38;0.0;8.258333333333333
2015-04-09;0.7726193153374233;2.36;0.0;7.489583333333333
2015-04-10;0.7351365128834356;1.8;0.0;6.6875
2015-04-11;0.7302717791411043;2.52;1.1564;9.760416666666666
2015-04-12;0.6894257668711657;2.1;4.03648;6.015694444444445
2015-04-13;0.6806413987730061;2.66;0.0791;4.90125
2015-04-14;0.7198371312883437;1.08;1.955;6.6625000000000005
2015-04-15;0.6817751484662575;1.46;0.6404199999999999;7.627083333333332
2015-04-16;0.7020174773006133;2.59;0.0;6.4125000000000005
2015-04-17;0.6892503165644173;2.39;0.0;6.313888888888889
2015-04-18;0.7517147263803681;2.66;0.0;7.562847222222222
2015-04-19;0.6946684122699386;3.4450000000000003;0.0;8.921527777777778
2015-04-20;0.6751484687116565;4.23;0.0;11.30486111111111
2015-04-21;0.6501846625766872;3.576666666666667;0.0;9.308333333333334
2015-04-22;0.6517300638036809;2.9233333333333333;0.0;10.380555555555556
2015-04-23;0.6266736147239264;2.27;0.0;8.443055555555555
2015-04-24;0.6001113496932515;1.87;0.1448999999999999;8.431944444444445
2015-04-25;0.6296331386503068;1.55;2.82492;9.294444444444444
2015-04-26;0.6204131705521473;2.17;0.4368999999999999;7.402083333333334
2015-04-27;0.6380923214723926;2.41;0.0;5.375694444444445
2015-04-28;0.5972932638036809;2.66;0.0;5.846527777777777
2015-04-29;0.639308591411043;2.77;0.0207399999999999;7.847916666666666
2015-04-30;0.6273585791411043;2.01;0.97382;6.620138888888889
2015-05-01;0.5817049104294478;2.07;0.00034;6.627777777777777
2015-05-02;0.6180769914110429;3.01;0.0;6.933333333333334
2015-05-03;0.6517082871165644;3.09;2.0853400000000004;7.243749999999999
2015-05-04;0.6613144049079754;2.28;8.500119999999999;11.663194444444445
2015-05-05;0.7202733202453987;1.48;10.051119999999996;11.663194444444445
2015-05-06;0.9608401914110428;3.02;2.373;11.35
2015-05-07;0.891207055214724;2.45;1.5902999999999996;8.46875
2015-05-08;0.8583380245398772;3.08;0.0;7.651388888888889
2015-05-09;0.8506585840490797;1.45;2.25864;8.559027777777777
2015-05-10;0.747205516564417;3.51;0.24112;9.613194444444444
2015-05-11;0.8361076785276074;3.77;0.0;13.402083333333332
2015-05-12;0.6662383509202454;1.78;2.9494799999999994;10.465972222222222
2015-05-13;0.7027834306748466;2.15;0.90944;9.047222222222222
2015-05-14;0.6881527509202453;3.12;0.0207;10.50625
2015-05-15;0.7515254429447853;3.37;0.0;9.329166666666667
2015-05-16;0.7294165693251534;1.9;1.90988;7.995833333333334
2015-05-17;0.6237527411042946;3.05;3.83272;7.723611111111111
2015-05-18;0.690229435582822;2.03;11.00492;8.183333333333334
2015-05-19;0.7525686993865032;2.82;5.125939999999999;9.263194444444444
2015-05-20;0.8318711558282208;2.7;2.93796;8.890277777777778
2015-05-21;0.7953809668711654;2.41;0.0;9.697916666666666
2015-05-22;0.7555254404907975;2.87;0.3409199999999999;11.25625
2015-05-23;0.6520993840490797;3.1;0.0;8.948611111111111
2015-05-24;0.6636291386503067;3.65;0.1035;10.517361111111112
2015-05-25;0.5957331165644171;3.11;0.90202;9.811111111111112
2015-05-26;0.6137119582822086;3.22;0.0;9.010416666666666
2015-05-27;0.5448696220858895;3.42;0.0;9.508333333333333
2015-05-28;0.6486392613496932;2.62;5.064559999999999;9.245833333333334
2015-05-29;0.5745763803680981;2.29;6.183569999999999;8.903819444444444
2015-05-30;0.6279555312883436;3.1;4.36214;8.9
2015-05-31;0.6416125619631902;2.39;6.09094;10.415277777777778
2015-06-01;0.6199276049079755;3.86;2.2676199999999995;10.38513888888889
2015-06-02;0.7441659533742331;1.59;10.4663;11.252083333333331
2015-06-03;0.6416364957055214;3.5;0.1186499999999999;11.02263888888889
2015-06-04;0.7201156417177914;4.13;0.0;11.673611111111112
2015-06-05;0.7462018306748466;4.39;0.0;13.383333333333333
2015-06-06;0.7347895656441717;4.47;0.2580599999999999;14.134722222222225
2015-06-07;0.6257954061349693;3.21;0.0;11.427083333333334
2015-06-08;0.5658193177914109;2.83;0.7909999999999999;10.682638888888889
2015-06-09;0.5605276196319019;3.88;0.0;12.52361111111111
2015-06-10;0.5529564515337424;4.34;0.0;11.6625
2015-06-11;0.592977290797546;4.13;0.0;13.39375
2015-06-12;0.5462478552147239;4.57;0.0;15.02222222222222
2015-06-13;0.4892730036809816;2.42;5.593959999999999;13.430555555555555
2015-06-14;0.4907690134969325;3.59;0.1996;10.14375
2015-06-15;0.4861754503067484;3.22;0.0;9.515277777777778
2015-06-16;0.5009491656441718;3.93;0.0;10.29375
2015-06-17;0.5171757644171779;1.45;10.38114;10.420833333333333
2015-06-18;0.45773376441717784;2.67;0.6857199999999999;11.045138888888888
2015-06-19;0.5197769815950919;2.7;0.89496;12.125
2015-06-20;0.5608920147239264;4.11;0.0;12.944444444444445
2015-06-21;0.5715374061349694;3.25;0.0;11.759722222222225
2015-06-22;0.5084956932515338;2.74;7.86102;11.89861111111111
2015-06-23;0.471595391411043;3.58;0.0;12.941666666666668
2015-06-24;0.4649601128834356;2.98;0.0;10.536111111111111
2015-06-25;0.44744419877300606;3.48;0.0;11.171527777777778
2015-06-26;0.46386381349693245;2.91;0.3201399999999999;12.952083333333333
2015-06-27;0.4476834257668712;2.74;0.4832599999999999;14.68402777777778
2015-06-28;0.4503174846625767;3.1;2.81946;14.54375
2015-06-29;0.4757862036809816;3.93;0.53828;15.599305555555556
2015-06-30;0.5507699337423313;4.9;0.0;15.513888888888888
2015-07-01;0.6128987779141104;5.03;0.0;16.760416666666668
2015-07-02;0.5947898797546012;6.39;0.0;18.819305555555555
2015-07-03;0.4685549079754601;5.23;0.0;20.781944444444445
2015-07-04;0.5284322134969326;4.64;0.0;21.008333333333333
2015-07-05;0.446412581595092;4.68;0.2372999999999999;21.42013888888889
2015-07-06;0.44172363680981597;4.8;0.7909999999999999;16.23125
2015-07-07;0.48243834110429445;3.91;3.93786;16.961805555555554
2015-07-08;0.43180706503067484;3.11;7.840619999999999;14.410416666666668
2015-07-09;0.350558282208589;2.76;7.12132;11.40277777777778
2015-07-10;0.4713751435582822;4.2;0.0;11.747222222222222
2015-07-11;0.4764300588957055;3.36;0.07932;13.68402777777778
2015-07-12;0.46294018159509204;2.58;0.1621999999999999;15.276388888888889
2015-07-13;0.4497276073619631;3.0;0.5573999999999999;14.595833333333331
2015-07-14;0.4510009251533742;4.4;0.0;14.385416666666666
2015-07-15;0.4944463141104295;4.84;0.0;13.872916666666669
2015-07-16;0.4357356;5.03;0.0;13.438888888888888
2015-07-17;0.4498199484662576;3.11;0.3954999999999999;14.420833333333334
2015-07-18;0.39698987484662573;4.94;0.0;16.42013888888889
2015-07-19;0.3928490503067484;2.47;8.41774;13.55902777777778
2015-07-20;0.41322913619631907;3.23;0.0207;13.56388888888889
2015-07-21;0.5086837472392638;3.43;2.3560799999999995;16.019444444444442
2015-07-22;0.4871415165644172;3.38;0.0207;17.197916666666668
2015-07-23;0.45406410552147236;3.84;0.0;13.795138888888888
2015-07-24;0.4533506061349694;3.41;0.1448999999999999;14.569444444444445
2015-07-25;0.5539561472392638;1.2;36.07896;13.029861111111112
2015-07-26;0.571082826993865;3.39;6.197979999999999;12.669444444444444
2015-07-27;0.5861864907975459;1.92;3.72996;13.15277777777778
2015-07-28;0.536827008588957;1.9;5.814479999999999;14.922222222222222
2015-07-29;0.5746874282208588;3.28;0.4953199999999999;14.15277777777778
2015-07-30;0.4986297570552148;3.16;0.02086;13.795833333333334
2015-07-31;0.5154809889570553;3.55;0.0;12.21111111111111
2015-08-01;0.526766863803681;3.17;0.0207;13.39722222222222
2015-08-02;0.4925153226993865;2.97;0.0;15.004861111111111
2015-08-03;0.5183416932515338;4.16;0.0;16.280555555555555
2015-08-04;0.5064935337423313;3.87;5.390759999999999;19.67222222222222
2015-08-05;0.48110307239263805;3.11;0.5590200000000001;16.78472222222222
2015-08-06;0.5447852760736196;4.38;0.0;18.631944444444446
2015-08-07;0.43370123926380366;3.97;0.12448;19.663194444444446
2015-08-08;0.3903819018404908;3.63;0.3371;16.06388888888889
2015-08-09;0.3901904834355828;4.0;0.0207;16.04513888888889
2015-08-10;0.37761166380368105;2.37;0.37856;16.695833333333333
2015-08-11;0.3783641079754601;2.96;3.2543999999999995;17.73125
2015-08-12;0.3594521374233129;3.88;0.0998;15.631944444444445
2015-08-13;0.4018227165644172;4.44;0.0;15.825
2015-08-14;0.4252334503067485;5.0;0.1582;18.51944444444444
2015-08-15;0.4323150257668712;2.42;0.52474;17.830555555555556
2015-08-16;0.3798239116564417;3.2;1.3861;18.575
2015-08-17;0.38584355337423315;5.14;0.00016;18.832638888888887
2015-08-18;0.4103610331288344;5.23;0.0;18.45347222222222
2015-08-19;0.4345371165644172;5.09;0.0;18.534027777777776
2015-08-20;0.39382975214723925;3.95;0.0;17.6125
2015-08-21;0.3787604245398773;3.98;0.0;17.795833333333334
2015-08-22;0.363471173006135;3.98;0.0;18.14513888888889
2015-08-23;0.36461930797546005;4.29;0.0;18.56736111111111
2015-08-24;0.37239324662576684;2.76;4.64482;17.472916666666666
2015-08-25;0.42615736196319015;2.51;8.05542;16.58888888888889
2015-08-26;0.5403048957055214;2.24;1.71766;16.881249999999998
2015-08-27;0.5336067460122699;2.12;13.24422;16.444444444444446
2015-08-28;0.46848314355828224;2.99;0.3107;15.025
2015-08-29;0.4592359067484663;2.77;0.0;15.792361111111113
2015-08-30;0.41899724907975455;2.0;2e-05;15.935416666666669
2015-08-31;0.43362210552147235;1.44;18.2371;15.317361111111111
2015-09-01;0.5451337398773006;1.27;0.5989999999999999;15.754166666666668
2015-09-02;0.5465880368098158;3.21;0.2374999999999999;14.302083333333334
2015-09-03;0.5220932539877301;2.31;0.7462199999999999;12.679166666666667
2015-09-04;0.5987889423312883;1.72;3.4374333333333333;12.453472222222222
2015-09-05;0.7013619754601227;1.59;11.290049999999995;11.293055555555556
2015-09-06;0.6807448049079755;2.8;2.46376;12.403472222222222
2015-09-07;0.8822039779141104;2.8;0.0;12.095833333333331
2015-09-08;0.7949604294478527;2.52;0.0;12.28888888888889
2015-09-09;0.8210635067484663;2.03;4e-05;12.846527777777778
2015-09-10;0.7916184073619631;1.76;0.0;12.533333333333331
2015-09-11;0.803311663803681;2.4;3.636659999999999;14.092361111111112
2015-09-12;0.7938653226993864;2.26;0.00222;14.522916666666667
2015-09-13;0.7753487631901841;1.22;12.422079999999998;14.6125
2015-09-14;0.7671570478527608;1.73;13.580959999999996;15.454166666666666
2015-09-15;0.8446012122699387;2.01;2.90497;13.197916666666666
2015-09-16;0.8584929570552147;1.85;3.09634;13.948611111111113
2015-09-17;0.859391418404908;1.91;3.04784;15.238888888888887
2015-09-18;0.8094637987730061;2.31;1.11288;13.434722222222222
2015-09-19;0.8225754625766871;2.18;6e-05;12.372916666666669
2015-09-20;0.7992138036809816;2.08;2e-05;12.11597222222222
2015-09-21;0.7753944809815952;0.96;1.89678;10.380416666666669
2015-09-22;0.7820984834355827;0.95;3.8458799999999993;12.530555555555557
2015-09-23;0.7448944711656442;1.33;0.0;13.1125
2015-09-24;0.7607542895705521;1.22;4.13556;12.907638888888888
2015-09-25;0.7174315803680981;1.41;1.1904799999999998;11.151388888888889
2015-09-26;0.6959506306748466;1.73;0.0414;10.869444444444444
2015-09-27;0.7175629030674847;1.52;0.0001;10.65
2015-09-28;0.6493408049079755;1.07;0.0;10.123611111111112
2015-09-29;0.6496754576687117;1.12;0.0;10.083333333333334
2015-09-30;0.6204831312883436;1.34;0.0;10.81875
2015-10-01;0.6490521423312883;1.69;0.0;11.752777777777778
2015-10-02;0.6098483337423313;2.11;0.0;12.744444444444444
2015-10-03;0.646059018404908;0.99;0.0;10.341666666666669
2015-10-04;0.6003825202453988;0.79;2e-05;9.994444444444444
2015-10-05;0.6321708515337423;0.95;0.0;11.147916666666667
2015-10-06;0.6334954085889571;2.13;3.07196;11.763194444444444
2015-10-07;0.6471754674846626;2.07;3.1739399999999995;10.364583333333334
2015-10-08;0.6655223779141105;1.1;6.03072;9.422916666666667
2015-10-09;0.6672263852760736;1.26;1.94354;9.54861111111111
2015-10-10;0.6709365055214724;1.21;0.0;8.036111111111111
2015-10-11;0.6558116613496932;0.95;4e-05;7.3180555555555555
2015-10-12;0.6572312834355829;1.36;0.10354;7.302777777777778
2015-10-13;0.6385760834355828;1.27;4.31102;7.074305555555555
2015-10-14;0.6277282159509202;1.74;0.0;8.546527777777778
2015-10-15;0.6290506012269939;1.71;0.0;8.899305555555555
2015-10-16;0.6229027656441718;1.12;1.74028;8.822222222222223
