date,discharge,precipitation,ETp,precip_7d,precip_30d,precip_surplus
2017-09-04,0.4571898773006134,0.1449,1.31,9.012917142857143,4.087133333333332,-1.1651
2017-09-05,0.4922871165644171,0.00028,1.65,9.98316857142857,4.160305999999999,-1.6497199999999999
2017-09-06,0.5239895705521472,56.22339999999999,0.63,10.897322857142857,4.190687999999999,55.59339999999999
2017-09-07,0.8348098159509203,6.52224,0.7,11.389057142857142,4.235443333333333,5.82224
2017-09-08,0.955742944785276,6.791759999999999,1.0,11.90882,4.235443333333333,5.791759999999999
2017-09-09,0.918514417177914,6.577979999999999,1.07,12.050305714285713,4.229479999999999,5.507979999999999
2017-09-10,1.027179754601227,3.46284,1.64,5.472097142857144,4.2315499999999995,1.82284
2017-09-11,1.0003573619631905,3.78324,1.55,5.4158800000000005,4.230169999999999,2.2332400000000003
2017-09-12,0.9885147239263804,0.9906799999999998,1.77,4.469328571428572,4.129825333333333,-0.7793200000000002
2017-09-13,0.9778877300613498,10.17594,0.85,3.620017142857144,4.374361333333332,9.325940000000001
2017-09-14,0.9737493865030676,6.128719999999999,1.22,3.125325714285715,4.564201333333332,4.908719999999999
2017-09-15,1.0944349693251534,0.1659,1.82,2.5848628571428582,4.2165859999999995,-1.6541000000000001
2017-09-16,1.105686809815951,0.6328,1.02,3.5831657142857156,4.174905333333332,-0.3872
2017-09-17,1.0938763803680982,0.0,1.24,2.2596742857142864,4.379633999999999,-1.24
2017-09-18,1.0545423312883435,0.0,1.32,1.5759514285714296,4.945021333333332,-1.32
2017-09-19,1.085079754601227,7.9788,0.89,1.5522514285714295,4.9777413333333325,7.0888
2017-09-20,1.178043865030675,0.9115,1.27,1.4618514285714297,5.158504333333331,-0.35850000000000004
2017-09-21,1.1788895705521472,1.34266,1.28,1.4707228571428583,5.158496999999999,0.06265999999999994
2017-09-22,1.1547101226993866,0.0,1.21,1.4736800000000012,3.2843836666666664,-1.21
2017-09-23,1.1147622699386504,0.0,0.79,0.3338514285714296,3.269325666666666,-0.79
2017-09-24,1.0787374233128837,0.0620999999999999,0.79,1.251648571428572,3.042933666666666,-0.7279000000000001
2017-09-25,1.0915849693251531,0.0207,1.6,1.8734400000000007,2.8236676666666662,-1.5793000000000001
2017-09-26,1.086218098159509,0.0,1.28,1.8876971428571436,2.8204283333333326,-1.28
2017-09-27,1.0895125766871168,7.336079999999998,1.17,1.8877028571428578,2.7262129999999996,6.166079999999998
2017-09-28,1.1037303680981596,5.6952,1.49,2.756240000000001,3.0445669999999994,4.2052
2017-09-29,1.0603822085889572,0.0998,1.34,5.201928571428572,2.708129666666666,-1.2402000000000002
2017-09-30,0.9915634969325152,4e-05,1.69,5.345114285714287,2.5504256666666665,-1.68996
2017-10-01,0.959355828220859,6.141859999999999,1.06,5.092501428571429,2.5448956666666667,5.081859999999999
2017-10-02,0.9926116564417178,17.14052,1.0,4.278910000000001,2.5238023333333333,16.14052
2017-10-03,0.8814754601226993,1.0023,1.25,4.264652857142858,2.5238023333333333,-0.24770000000000003
2017-10-04,1.0091411042944785,5.56779,0.95,5.131861428571429,2.5350396666666666,4.617789999999999
2017-10-05,0.9377365030674848,6e-05,1.01,4.254452857142858,2.3066183333333328,-1.00994
2017-10-06,0.9745297546012268,0.0,1.22,1.8058071428571438,2.4742149999999996,-1.22
2017-10-07,1.0032662576687117,6.070499999999999,0.54,2.143430000000001,2.4704036666666656,5.530499999999999
2017-10-08,0.910788036809816,0.0,0.95,1.4847142857142865,2.622381666666666,-0.95
2017-10-09,1.0140128834355828,0.0,0.69,2.9906057142857145,2.6270319999999994,-0.69
2017-10-10,0.9551125766871166,3.36566,0.43,3.0024371428571435,3.0305786666666656,2.93566
2017-10-11,0.8551177914110429,0.95678,0.52,2.334880000000001,3.2146406666666665,0.43677999999999995
2017-10-12,0.8161251533742332,10.541299999999998,0.92,2.334880000000001,3.2146406666666665,9.621299999999998
2017-10-13,1.0353846625766872,0.08282,0.61,2.334880000000001,3.097775333333333,-0.52718
2017-10-14,0.9188742331288344,1.3975999999999995,0.47,1.854071428571429,2.931478666666666,0.9275999999999995
2017-10-15,1.0040226993865031,0.0,0.44,1.7655485714285721,3.206839333333333,-0.44
2017-10-16,0.9278236196319016,0.0,0.61,0.42052857142857236,3.2068379999999994,-0.61
2017-10-17,0.9891717791411044,0.0,1.07,1.257182857142858,3.041659333333333,-1.07
2017-10-18,0.8067064417177914,0.33712,0.51,1.233000000000001,2.6942679999999997,-0.17288000000000003
2017-10-19,0.9820205521472394,1.1261599999999998,0.45,1.8843342857142866,2.7538553333333327,0.6761599999999999
2017-10-20,0.8965325153374233,5.939399999999999,0.43,1.9042642857142866,2.580192333333333,5.509399999999999
2017-10-21,0.934394171779141,1.22832,0.38,3.6426214285714287,2.6501276666666667,0.8483200000000001
2017-10-22,0.9581539877300614,4.55934,0.34,4.386255714285715,2.6745476666666663,4.21934
2017-10-23,1.014737116564417,0.1395099999999999,0.51,4.225375714285715,2.4721976666666663,-0.3704900000000001
2017-10-24,1.047134355828221,12.168499999999998,0.42,3.924050000000001,2.477471,11.748499999999998
2017-10-25,1.1023518404907977,5.54256,0.48,3.8494757142857146,2.4801076666666666,5.0625599999999995
2017-10-26,1.2027828220858896,0.0,0.68,4.3925157142857145,2.4128716666666663,-0.68
2017-10-27,1.152100306748466,3.83012,0.81,4.372585714285715,2.6938843333333327,3.02012
2017-10-28,1.069569018404908,0.7062999999999999,1.22,2.803728571428572,2.342508333333333,-0.5137
2017-10-29,0.5030199386503067,8.360619999999999,1.27,2.9717600000000006,2.3458349999999997,7.0906199999999995
2017-10-30,1.3749450920245398,0.0,0.815,3.3703200000000004,2.299248333333333,-0.815
2017-10-31,1.3076217791411042,1.1865,0.36,2.874288571428572,2.4101816666666664,0.8265000000000001
2017-11-01,1.1601598159509203,6.718779999999999,0.45,3.0731200000000007,2.4154549999999997,6.268779999999999
2017-11-02,1.1721055214723928,2.7899199999999995,0.41,1.983402857142858,2.5595343333333327,2.3799199999999994
2017-11-03,1.1832800613496932,0.3579,0.37,1.983402857142858,2.5482969999999994,-0.0121
2017-11-04,1.1706828220858896,2.09812,0.45,1.8365028571428579,2.5975703333333326,1.6481200000000003
2017-11-05,1.0205825153374233,0.7326,0.35,0.8879771428571439,2.428603,0.38260000000000005
2017-11-06,1.079996319018405,0.0,0.08,0.6820714285714295,2.3876589999999998,-0.08
2017-11-07,1.0342849693251537,0.1582,0.0,1.9719657142857154,2.260798999999999,0.1582
2017-11-08,0.9672460122699388,0.0791,0.13,1.6722371428571436,2.7710039999999996,-0.0509
2017-11-09,0.890826073619632,1.34858,0.47,1.5936685714285723,2.395208666666666,0.8785799999999999
2017-11-10,0.9168726993865032,9.38716,0.54,1.5936685714285723,2.212528666666666,8.847159999999999
2017-11-11,0.8312558282208589,2e-05,0.57,2.0464971428571435,2.2132186666666667,-0.5699799999999999
2017-11-12,1.0991659509202454,0.1826199999999999,0.17,2.0577971428571433,2.1088399999999994,0.012619999999999881
2017-11-13,0.9997592024539876,0.0,0.0,2.4826257142857147,2.3841873333333328,0.0
2017-11-14,1.022500306748466,3.3279999999999994,0.24,1.1416028571428576,2.2492659999999995,3.087999999999999
2017-11-15,0.9247610429447852,0.1582,0.0,1.5136514285714289,2.2598133333333332,0.1582
2017-11-16,0.9739426380368098,4.322379999999999,0.27,1.6119028571428575,2.2250933333333327,4.052379999999999
2017-11-17,0.805869018404908,0.0,0.26,1.6119028571428575,2.017083333333333,-0.26
2017-11-18,0.9646536809815952,2.60436,0.28,1.2441228571428575,1.9548486666666665,2.3243599999999995
2017-11-19,0.8068233128834355,0.8703799999999999,0.42,3.428045714285715,2.010025333333333,0.45037999999999995
2017-11-20,1.100283128834356,0.0,0.0,2.938368571428572,1.9400879999999996,0.0
2017-11-21,0.9812677914110428,0.75354,0.01,2.9472485714285717,1.9316159999999996,0.74354
2017-11-22,1.1489549079754602,15.445659999999998,0.19,2.5781542857142865,1.9468739999999998,15.255659999999999
2017-11-23,1.2895868098159509,0.89464,0.8,2.5536371428571436,2.0008166666666662,0.09463999999999995
2017-11-24,1.1639659509202454,0.0621599999999999,0.22,3.8345971428571426,2.0312126666666663,-0.1578400000000001
2017-11-25,1.2532518404907975,0.0207,0.0,4.343088571428572,1.9909679999999994,0.0207
2017-11-26,1.1228825153374231,0.6987599999999999,0.0,2.181768571428572,1.7309213333333326,0.6987599999999999
2017-11-27,1.0866791411042944,8.966719999999999,0.31,2.0746628571428576,1.8078179999999995,8.656719999999998
2017-11-28,1.1523828220858896,4.31298,0.16,2.1341371428571434,1.9090206666666663,4.1529799999999994
2017-11-29,1.3031042944785276,0.31642,0.0,2.2630200000000005,2.1983553333333328,0.31642
2017-11-30,1.2337076511069618,0.1448999999999999,0.0,2.4507971428571436,2.4406499999999993,0.1448999999999999
2017-12-01,1.1798585963190182,0.4784799999999999,0.08,1.1698371428571437,2.4395166666666657,0.3984799999999999
2017-12-02,1.126650618404908,0.92288,0.0,0.622045714285715,2.3152739999999996,0.92288
2017-12-03,0.9996662576687116,2.0132,0.08,0.6422342857142864,2.333163999999999,1.9331999999999998
2017-12-04,1.040152461349693,0.0,0.0,0.8753171428571436,2.268951333333333,0.0
2017-12-05,0.9606828294478528,0.4784399999999999,0.53,0.9485314285714292,2.242575333333333,-0.051560000000000106
2017-12-06,0.926282208588957,0.4577399999999999,0.52,0.8368685714285721,2.256697333333333,-0.06226000000000009
2017-12-07,0.9608134969325154,1.77648,0.56,0.775805714285715,2.232270666666666,1.21648
2017-12-08,0.7771444711656441,0.99098,0.07,1.105365714285715,1.7214326666666662,0.9209799999999999
2017-12-09,0.9137975484662576,0.14124,0.4,1.4968314285714293,1.7082459999999995,-0.25876
2017-12-10,1.0280705447852765,1.5857599999999996,0.24,2.671445714285715,1.8273293333333327,1.3457599999999996
2017-12-11,0.8670177938650308,2.30692,0.01,3.9314971428571432,1.9348126666666663,2.29692
2017-12-12,0.9400469226993864,3.2187,0.1,3.8076714285714286,2.0143059999999995,3.1187
2017-12-13,1.0776186993865031,8.680039999999998,0.31,3.872508571428572,1.9402253333333328,8.370039999999998
2017-12-14,1.0898448147239266,10.596839999999998,0.11,3.7226428571428576,1.8383339999999995,10.486839999999999
2017-12-15,1.476126382822086,0.1241999999999999,0.07,3.4899371428571433,1.8277866666666662,0.05419999999999989
2017-12-16,1.3943325128834356,0.5950999999999999,0.0,3.0414228571428574,1.9593146666666663,0.5950999999999999
2017-12-17,1.3500696294478527,0.5367,0.0,1.8619400000000006,2.2283759999999995,0.5367
2017-12-18,1.1850392687116564,0.6779799999999998,0.17,0.3510685714285721,2.4837079999999996,0.5079799999999998
2017-12-19,1.1777374012269937,0.0791,0.05,0.3505428571428578,2.419929333333333,0.0291
2017-12-20,1.1163975386503069,0.42366,0.08,0.33682000000000073,2.957008666666666,0.34365999999999997
2017-12-21,1.0807064392638035,0.0207399999999999,0.15,0.7793857142857149,3.088731333333333,-0.1292600000000001
2017-12-22,1.0490644122699386,0.12052,0.21,1.1461314285714292,3.0748539999999998,-0.08947999999999999
2017-12-23,0.980723926380368,0.4990399999999999,0.6,1.5753400000000006,3.0156379999999996,-0.1009600000000001
2017-12-24,0.9985782036809816,3.63466,0.59,2.478288571428572,2.982605333333333,3.04466
2017-12-25,1.107370262576687,3.245199999999999,0.28,2.654788571428572,2.980533999999999,2.9651999999999994
2017-12-26,1.2253778944785276,3.0835599999999994,0.42,2.6375714285714293,2.9396033333333325,2.6635599999999995
2017-12-27,1.1259527631901838,6.744299999999999,0.22,3.150671428571429,3.204577999999999,6.524299999999999
2017-12-28,1.2885380245398774,1.25624,0.0,3.852908571428572,3.1653293333333323,1.25624
2017-12-29,1.276852446625767,0.0,0.0,4.615428571428572,2.8941313333333327,0.0
2017-12-30,1.267104309202454,4.09074,0.28,4.189182857142858,2.5409033333333326,3.81074
2017-12-31,1.2448420343558284,8.55032,0.26,5.527479999999999,2.5367639999999994,8.29032
2018-01-01,1.4089693251533744,8.58284,0.16,5.980891428571428,2.7872919999999994,8.422839999999999
2018-01-02,1.5375024662576686,0.09984,0.0,5.986808571428571,2.980022666666666,0.09984
2018-01-03,1.6327821938650304,16.112379999999995,0.18,5.402417142857142,3.0042613333333326,15.932379999999995
2018-01-04,1.6591276049079755,4.43012,0.1,4.180942857142857,3.0172539999999994,4.33012
2018-01-05,1.7867730184049075,0.04142,0.17,2.966122857142857,3.0085293333333327,-0.12858000000000003
2018-01-06,1.7600092049079752,0.0,0.0,3.00298,3.0144913333333325,0.0
2018-01-07,1.6731625987730063,0.0,0.0,2.1663771428571432,3.0194439999999996,0.0
2018-01-08,1.5550920220858897,0.0791,0.0,1.825108571428572,3.023909333333333,0.0791
2018-01-09,1.3835868147239263,0.35784,0.14,1.8969200000000004,3.129141333333332,0.21783999999999998
2018-01-10,1.3522880245398774,10.25616,0.31,1.8969200000000004,3.1130733333333325,9.946159999999999
2018-01-11,1.5348779042944785,2.04124,0.25,1.8969228571428576,3.0102879999999996,1.7912400000000002
2018-01-12,1.583987720245399,0.5441,0.61,3.044328571428572,2.7868579999999996,-0.06589999999999996
2018-01-13,1.504774211042945,0.0,0.7,3.895868571428572,2.8431879999999996,-0.7
2018-01-14,1.4173766944785275,2e-05,0.69,2.6314371428571435,2.887503333333333,-0.6899799999999999
2018-01-15,1.3119748490797545,8.110940000000001,0.43,2.4068142857142862,2.8281699999999996,7.680940000000001
2018-01-16,1.194220255214724,6.318619999999999,0.08,2.352217142857143,2.5431593333333327,6.238619999999999
2018-01-17,1.4804141226993863,1.4051399999999998,0.04,2.380731428571429,2.408937333333333,1.3651399999999998
2018-01-18,1.5297711533742333,0.46888,0.11,2.419171428571429,2.604407333333333,0.35888000000000003
2018-01-19,1.3622193276073618,0.1619199999999999,0.01,1.350894285714286,2.1673319999999996,0.1519199999999999
2018-01-20,1.3552536809815952,0.1996,0.16,1.4184657142857147,2.0322826666666662,0.039599999999999996
2018-01-21,1.2806478552147238,0.2691,0.0,1.6124685714285718,2.0309019999999998,0.2691
2018-01-22,1.2604607337423317,0.633,0.24,1.5454857142857148,2.0309019999999998,0.393
2018-01-23,1.1712926355828222,6.791619999999999,0.26,1.528268571428572,2.0309019999999998,6.531619999999999
2018-01-24,1.2429512245398775,2.76316,0.41,1.920631428571429,2.0382459999999996,2.35316
2018-01-25,1.350183747239264,0.0,0.34,2.072111428571429,2.0289546666666665,-0.34
2018-01-26,1.306792034355828,0.0414,0.22,2.311788571428572,1.6870826666666663,-0.1786
2018-01-27,1.2557536785276076,2.94614,0.14,1.3415571428571433,1.6190413333333329,2.80614
2018-01-28,1.040687727607362,1.32946,0.76,1.5977028571428578,1.7406589999999997,0.5694600000000001
2018-01-29,1.2609447975460122,2.31074,0.64,2.449694285714286,1.7487016666666662,1.67074
2018-01-30,1.0821647337423312,0.0,0.54,2.8723685714285714,1.7487009999999996,-0.54
2018-01-31,1.232080998773006,4.55618,0.39,2.5055828571428576,1.4783363333333328,4.166180000000001
2018-02-01,1.1712717791411045,5.963939999999998,0.24,2.3156600000000003,1.3846729999999996,5.723939999999998
2018-02-02,1.345484974233129,3.0001199999999995,0.34,1.985554285714286,1.3620616666666663,2.6601199999999996
2018-02-03,1.3756404957055215,0.37864,0.43,1.985554285714286,1.3517056666666665,-0.05136000000000002
2018-02-04,1.3223423411042945,0.0,0.5,1.3774457142857146,1.346308333333333,-0.5
2018-02-05,1.2192668687116568,0.0,0.3,0.5367542857142861,1.5730056666666665,-0.3
2018-02-06,1.0841871165644172,0.0,0.11,0.10816571428571477,1.593044333333333,-0.11
2018-02-07,1.0389518503067483,0.2994199999999999,0.1,0.054074285714286206,1.607602333333333,0.1994199999999999
2018-02-08,0.973594490797546,0.0791,0.23,0.653021428571429,1.3812149999999999,-0.1509
2018-02-09,0.9733920220858896,0.0,0.37,0.6874900000000004,1.2891096666666662,-0.37
2018-02-10,0.9163840490797548,0.0,0.46,0.6874900000000004,1.2891096666666662,-0.46
2018-02-11,0.963596944785276,4.192629999999999,0.36,0.6447157142857147,1.2877309999999997,3.8326299999999995
2018-02-12,0.7646693226993866,0.24128,0.65,1.134661428571429,1.189526333333333,-0.40872
