date,temp,humid,wind,radia,rain,flow,ks mrk.,ETp
2003-09-04 12:00:00,14.858333333333333,79.34722222222223,2.3763888888888887,171.86111111111111,0.0,145.2,0.0,1.105
2003-09-05 00:00:00,13.566666666666666,87.80555555555556,0.7513888888888889,207.3333333333333,0.0,140.05,0.0,0.98
2003-09-05 12:00:00,15.575,76.70833333333333,0.7749999999999999,131.93055555555554,0.0,134.9,0.0,0.98
2003-09-06 00:00:00,14.256944444444445,88.48611111111111,2.1791666666666667,205.1805555555556,0.0,132.2,0.0,1.16
2003-09-06 12:00:00,16.991666666666667,68.23611111111111,4.009722222222222,149.01388888888889,0.0,129.5,0.0,1.16
2003-09-07 00:00:00,16.268055555555556,75.375,3.7583333333333337,134.83333333333334,0.0,126.7,0.0,1.005
2003-09-07 12:00:00,16.040277777777778,77.69444444444444,1.947222222222222,102.16666666666669,0.0,123.9,0.0,1.005
2003-09-08 00:00:00,16.259722222222223,76.84722222222223,3.5597222222222222,202.0,0.0,124.15,0.0,1.42
2003-09-08 12:00:00,17.420833333333334,66.25,6.165277777777778,120.875,0.0,124.4,0.0,1.42
2003-09-09 00:00:00,16.700000000000003,69.86111111111111,6.115277777777778,176.0,0.1,124.9,0.0,1.47
2003-09-09 12:00:00,17.38611111111111,66.26388888888889,3.6027777777777774,114.13888888888889,0.1,125.4,0.0,1.47
2003-09-10 00:00:00,14.259722222222225,94.80555555555556,1.411111111111111,25.02777777777778,8.5,174.35000000000002,0.0,0.325
2003-09-10 12:00:00,12.51388888888889,95.01388888888889,2.2916666666666665,17.38888888888889,19.0,223.3,0.0,0.325
2003-09-11 00:00:00,12.537096774193548,87.30645161290323,1.9241935483870969,155.8032786885246,0.0,541.75,0.0,1.03
2003-09-11 12:00:00,16.541666666666668,73.25,2.0500000000000003,203.365925058548,0.0,860.2,0.0,1.03
2003-09-12 00:00:00,15.916666666666666,82.33333333333333,1.3416666666666668,250.92857142857144,0.0,740.0,0.0,0.74
