date,temp,humid,wind,radia,precip,ETp,Q(l/s),ks mrk.,Q_mm_d,precip_roll7d,precip_roll30d
2012-08-03 00:00:00,16.811111111111114,88.625,2.4722222222222223,223.9305555555556,0.0,1.53,215.18571428571423,0.0,0.1328003265306122,26.1,89.2
2012-08-03 12:00:00,18.9625,76.90277777777777,1.4513888888888888,212.59722222222223,0.0,1.53,207.25,0.0,0.1279028571428571,26.1,89.2
2012-08-04 00:00:00,16.694444444444443,83.01388888888889,2.3722222222222222,316.4166666666667,0.0,1.545,199.18235294117648,0.0,0.1229239663865546,18.8,89.2
2012-08-04 12:00:00,17.445833333333333,77.51388888888889,1.1402777777777775,127.27777777777776,1.2,1.545,188.05625,0.0,0.1160575714285714,19.5,90.4
2012-08-05 00:00:00,15.601388888888888,91.93055555555556,1.0944444444444443,198.13888888888889,1.7,1.25,178.59444444444446,0.0,0.1102182857142857,21.2,87.10000000000001
2012-08-05 12:00:00,19.383333333333333,81.36111111111111,1.913888888888889,157.06944444444446,0.0,1.25,172.64285714285714,0.0,0.1065453061224489,19.3,86.60000000000001
2012-08-06 00:00:00,16.890277777777776,97.66666666666669,1.7319444444444445,64.68055555555556,0.7,0.875,170.75714285714284,0.0,0.1053815510204081,18.599999999999998,86.89999999999999
2012-08-06 12:00:00,18.129166666666663,83.0,3.3541666666666665,153.23611111111111,0.6,0.875,175.390625,0.0,0.1082410714285714,14.8,87.5
2012-08-07 00:00:00,15.773611111111112,87.40277777777777,4.229166666666667,190.09722222222223,1.4,1.36,169.53809523809525,0.0,0.1046292244897959,16.1,88.89999999999999
2012-08-07 12:00:00,16.830555555555556,73.875,6.820833333333334,164.52777777777777,7.5,1.36,184.4727272727273,0.0,0.1138460259740259,15.700000000000001,96.39999999999999
2012-08-08 00:00:00,15.055555555555555,72.13888888888889,6.765277777777778,170.86111111111111,0.1,1.54,183.01666666666665,0.0,0.1129474285714285,15.8,95.8
2012-08-08 12:00:00,15.9,69.23611111111111,5.3375,157.45833333333334,0.0,1.54,172.1342105263158,0.0,0.1062313984962406,15.8,95.60000000000001
2012-08-09 00:00:00,14.805555555555555,82.76388888888889,2.594444444444445,298.1111111111111,0.0,1.675,167.24666666666664,0.0,0.1032150857142857,15.8,95.3
2012-08-09 12:00:00,16.775,71.26388888888889,3.225,231.125,0.0,1.675,155.6962962962963,0.0,0.0960868571428571,13.200000000000001,95.2
2012-08-10 00:00:00,13.941666666666666,86.61111111111111,2.186111111111112,138.22222222222223,0.0,0.97,189.3047619047619,0.0,0.116828081632653,13.200000000000001,86.60000000000001
2012-08-10 12:00:00,14.775,83.54166666666667,1.4680555555555557,134.84722222222223,0.2,0.97,159.976,0.0,0.0987280457142857,13.400000000000002,86.2
2012-08-11 00:00:00,14.456944444444446,81.91666666666667,1.1111111111111112,317.80555555555554,0.0,1.59,158.5,0.0,0.0978171428571428,13.400000000000002,80.2
2012-08-11 12:00:00,15.84722222222222,73.41666666666667,1.1902777777777778,206.26388888888889,0.0,1.59,154.05,0.0,0.0950708571428571,12.200000000000001,76.60000000000001
2012-08-12 00:00:00,14.96527777777778,82.72222222222223,1.3111111111111111,316.56944444444446,0.0,1.695,154.22142857142856,0.0,0.0951766530612244,10.500000000000002,75.5
2012-08-12 12:00:00,16.829166666666666,67.29166666666667,1.4416666666666669,229.13888888888889,0.0,1.695,151.88,0.0,0.0937316571428571,10.500000000000002,75.4
2012-08-13 00:00:00,14.983333333333333,82.38888888888889,1.6972222222222222,318.93055555555554,0.0,1.71,146.4909090909091,0.0,0.0904058181818182,9.800000000000002,75.2
2012-08-13 12:00:00,16.88611111111111,69.80555555555556,2.094444444444445,233.25,0.0,1.71,151.45714285714286,0.0,0.093470693877551,9.200000000000001,70.60000000000001
2012-08-14 00:00:00,13.27777777777778,84.02777777777777,1.4069444444444443,280.375,0.0,1.565,141.14285714285714,0.0,0.0871053061224489,7.800000000000002,69.80000000000001
2012-08-14 12:00:00,16.844444444444445,72.95833333333333,1.4222222222222225,243.75,0.0,1.565,145.9318181818182,0.0,0.0900607792207792,0.3000000000000018,68.9
2012-08-15 00:00:00,14.654166666666663,84.52777777777777,1.5805555555555555,302.56944444444446,0.0,1.665,130.82500000000002,0.0,0.0807377142857143,0.2000000000000018,67.80000000000001
2012-08-15 12:00:00,18.36805555555556,69.36111111111111,1.3222222222222222,230.61111111111111,0.0,1.665,148.38518518518518,0.0,0.0915748571428571,0.2000000000000018,64.30000000000001
2012-08-16 00:00:00,16.29861111111111,81.58333333333333,1.525,264.7638888888889,0.0,1.275,133.51538461538462,0.0,0.0823980659340659,0.2000000000000018,61.8
2012-08-16 12:00:00,17.61388888888889,82.63888888888889,1.3055555555555556,109.30555555555556,0.0,1.275,142.63333333333335,0.0,0.0880251428571428,0.2000000000000018,57.3
2012-08-17 00:00:00,16.30972222222222,90.05555555555556,1.4375,255.69444444444449,0.0,1.405,146.3625,0.0,0.0903265714285714,0.2000000000000018,56.4
2012-08-17 12:00:00,18.202777777777776,80.29166666666667,0.95,178.47222222222223,0.0,1.405,137.6,0.0,0.0849188571428571,0.0,52.6
2012-08-18 00:00:00,18.308333333333337,87.125,1.2125,162.56944444444446,0.3,1.455,135.45,0.0,0.0835919999999999,0.30000000000000177,48.1
2012-08-18 12:00:00,23.959722222222226,61.31944444444444,1.7638888888888888,185.54166666666663,0.0,1.455,134.6,0.0,0.0830674285714285,0.30000000000000177,45.6
2012-08-19 00:00:00,22.154166666666665,68.31944444444444,2.240277777777778,274.94444444444446,0.0,1.77,132.5,0.0,0.0817714285714285,0.30000000000000177,44.7
2012-08-19 12:00:00,21.76944444444445,71.13888888888889,1.525,168.38888888888889,0.0,1.77,129.83333333333334,0.0,0.0801257142857142,0.30000000000000177,42.900000000000006
2012-08-20 00:00:00,20.76388888888889,76.76388888888889,2.086111111111111,255.27777777777777,0.0,1.86,129.75714285714284,0.0,0.080078693877551,0.30000000000000177,42.2
2012-08-20 12:00:00,23.11805555555556,75.09722222222223,3.2347222222222225,191.26388888888889,0.0,1.86,129.10666666666663,0.0,0.0796772571428571,0.30000000000000177,41.7
