date,discharge,precipitation,ETp,precip_7d,precip_30d,precip_90d,precip_surplus
2010-09-24,0.8385535059313354,0.6,0.92,0.29999999999999893,2.5733333333333333,3.2855555555555553,-0.32000000000000006
2010-09-25,0.8288610266662262,0.05,1.24,0.2928571428571418,2.4766666666666666,3.2855555555555553,-1.19
2010-09-26,0.8327674305257246,1.4,0.5349999999999999,0.2928571428571418,2.151666666666667,3.186666666666667,0.865
2010-09-27,0.826476307702475,0.0,0.905,0.2928571428571418,2.1199999999999997,3.1216666666666666,-0.905
2010-09-28,0.8164941677956582,0.0,1.37,0.20714285714285613,1.6233333333333333,3.1922222222222225,-1.37
2010-09-29,0.798144808770647,0.0,1.02,0.19999999999999898,1.6099999999999999,3.2755555555555556,-1.02
2010-09-30,0.7830988087763936,0.0,1.1150000000000002,0.007142857142856128,1.16,3.2849999999999997,-1.1150000000000002
2010-10-01,0.7690446171893072,0.0,1.69,0.007142857142856128,1.0083333333333333,3.1972222222222224,-1.69
2010-10-02,0.9357488517331396,0.0,1.4449999999999998,0.007142857142856128,0.8883333333333333,2.8183333333333334,-1.4449999999999998
2010-10-03,1.0634010920926542,0.05,1.18,0.949999999999999,0.725,2.4377777777777774,-1.13
2010-10-04,1.0433802332881736,0.0,1.1749999999999998,1.1285714285714274,0.7683333333333332,2.437222222222222,-1.1749999999999998
2010-10-05,1.0245261210058487,0.0,1.1,1.1285714285714274,0.9899999999999999,2.4077777777777776,-1.1
2010-10-06,1.0254124260648316,6.6,0.7749999999999999,1.1285714285714274,0.7649999999999999,2.4561111111111114,5.824999999999999
2010-10-07,1.0438931616164953,1.25,0.72,1.1214285714285703,0.9233333333333333,2.322777777777778,0.53
2010-10-08,1.0279054703763677,0.0,0.5449999999999999,1.1214285714285703,1.0683333333333331,2.1966666666666668,-0.5449999999999999
2010-10-09,1.013848081816079,0.0,0.775,1.1214285714285703,1.32,2.186111111111111,-0.775
2010-10-10,0.9974367756949788,0.0,0.565,0.17857142857142755,1.9233333333333331,2.2755555555555556,-0.565
2010-10-11,0.9801999388692462,0.0,0.5549999999999999,0.0,2.005,2.2777777777777777,-0.5549999999999999
2010-10-12,0.9547716601130096,0.0,0.5,0.4142857142857133,1.958333333333333,2.296111111111111,-0.5
2010-10-13,0.9292143872054984,0.0,0.49,0.449999999999999,2.0349999999999997,2.313888888888889,-0.49
2010-10-14,0.8958289908469088,0.0,0.7,0.449999999999999,2.2116666666666664,2.538333333333333,-0.7
2010-10-15,0.8611891914218683,2.9000000000000004,0.525,0.6499999999999991,2.2116666666666664,2.543888888888889,2.3750000000000004
2010-10-16,0.8383045881108945,0.25,0.585,1.5999999999999992,2.2216666666666662,2.558333333333333,-0.33499999999999996
2010-10-17,0.8101586590886563,0.0,0.47,1.8499999999999992,2.2216666666666662,2.5772222222222223,-0.47
2010-10-18,0.7757039123682385,1.4,0.685,2.5357142857142847,2.2216666666666662,2.5783333333333336,0.7149999999999999
2010-10-19,0.7838700228001191,6.65,0.395,2.7428571428571416,2.2616666666666663,2.5794444444444444,6.255000000000001
2010-10-20,0.7498851567921224,1.75,0.5,3.7857142857142847,2.475,2.581111111111111,1.25
2010-10-21,0.7381454251065657,4.8,0.37,6.4571428571428555,2.6466666666666665,2.5883333333333334,4.43
2010-10-22,0.7329772577074316,4.35,0.6699999999999999,6.614285714285714,2.6016666666666666,2.6166666666666667,3.6799999999999997
2010-10-23,0.7664055529854941,7.55,0.56,5.664285714285713,2.685,2.6166666666666667,6.99
2010-10-24,1.121523403165582,18.7,0.43,5.742857142857141,2.685,2.6327777777777777,18.27
2010-10-25,1.0287809949443216,2.5,0.365,5.814285714285712,2.685,2.601111111111111,2.135
