date;discharge;precipitation;ETp
2009-02-18;0.2646635759534583;1.4;0.18
2009-02-19;0.2676523361344538;3.9;0.17
2009-02-20;0.2660988342857143;1.9;0.23
2009-02-21;0.26346803007518793;4.5;0.26
2009-02-22;0.3500580418118467;3.6;0.31
2009-02-23;0.6053094070724294;0.0;0.49
2009-02-24;0.5654113984962406;0.0;0.42
2009-02-25;0.520198517281106;0.9000000000000001;0.31
2009-02-26;0.5194870530612244;1.3;0.43
2009-02-27;0.480168;0.0;0.46
2009-02-28;0.4342371428571429;0.0;0.45
2009-03-01;0.40399714285714283;0.1;0.64
2009-03-02;0.39262628571428576;4.0;0.42
2009-03-03;0.38816742857142855;0.0;0.69
2009-03-04;0.37679657142857137;0.0;0.73
2009-03-05;0.36113657142857136;0.1;0.59
2009-03-06;0.3450445714285714;1.1;0.44
2009-03-07;0.3358028571428571;0.3;0.41
2009-03-08;0.3427148571428572;4.9;0.4
2009-03-09;0.3570788571428571;0.2;0.49
2009-03-10;0.3516017142857143;0.0;0.54
2009-03-11;0.33581828571428574;1.0;0.54
2009-03-12;0.3283508571428571;6.4;0.41
2009-03-13;0.4021148571428572;1.9;0.44
2009-03-14;0.4200274285714285;1.1;0.72
2009-03-15;0.4202742857142857;2.2;0.52
2009-03-16;0.40405885714285716;4.2;0.57
2009-03-17;0.4669148571428572;1.9;1.64
2009-03-18;0.4569017142857143;0.0;1.42
2009-03-19;0.41192742857142856;0.0;1.27
2009-03-20;0.38258228571428576;0.0;0.98
2009-03-21;0.36181542857142857;0.0;0.57
2009-03-22;0.34819200000000006;1.1;0.86
2009-03-23;0.3400148571428572;0.0;0.8
2009-03-24;0.32048228571428566;0.1;1.27
2009-03-25;0.29780228571428574;0.0;1.18
2009-03-26;0.2862462857142858;3.7;1.03
2009-03-27;0.33151371428571424;6.199999999999999;0.91
2009-03-28;0.3325937142857142;0.1;1.04
2009-03-29;0.30904971428571426;0.0;1.24
2009-03-30;0.2898257142857143;0.1;0.94
2009-03-31;0.27715885714285715;0.0;1.61
2009-04-01;0.26771657142857136;0.4;0.94
2009-04-02;0.2578114285714286;0.0;1.71
2009-04-03;0.253584;0.0;1.86
2009-04-04;0.24756685714285714;0.0;2.25
2009-04-05;0.238572;0.0;1.45
2009-04-06;0.23252399999999998;0.0;1.8
2009-04-07;0.2302868571428572;0.0;2.66
2009-04-08;0.2290172350230415;4.0;1.57
2009-04-09;0.24833795651290386;0.3;2.1
2009-04-10;0.23007915486194475;0.0;2.32
2009-04-11;0.21860228571428575;0.0;2.41
2009-04-12;0.2128040246305419;0.0;1.98
2009-04-13;0.20927283884588319;0.0;1.98
2009-04-14;0.20702976923076924;0.0;2.18
2009-04-15;0.2017462427497315;0.0;2.49
2009-04-16;0.1943611044417767;0.0;2.63
2009-04-17;0.1865805194805195;0.0;2.73
2009-04-18;0.18170691428571428;0.0;2.65
2009-04-19;0.17672987755102038;0.0;2.26
2009-04-20;0.17515386335403724;0.0;2.54
2009-04-21;0.17229355102040816;0.0;2.52
2009-04-22;0.1714724571428571;0.0;1.98
2009-04-23;0.1662991260504202;0.0;2.68
2009-04-24;0.16115461224489797;0.0;2.86
2009-04-25;0.15917695714285718;0.0;3.34
2009-04-26;0.1545766530612245;0.0;3.11
2009-04-27;0.15177229167796152;0.3;3.24
2009-04-28;0.1434665158371041;0.0;2.81
2009-04-29;0.1453312;0.0;3.59
2009-04-30;0.14199848120300754;0.0;3.85
2009-05-01;0.13901297142857144;0.0;3.34
2009-05-02;0.13302181512605044;0.0;3.17
2009-05-03;0.1309771173572877;5.1000000000000005;2.06
2009-05-04;0.14602957369191852;1.5;2.32
2009-05-05;0.14822277996289424;6.299999999999999;1.58
2009-05-06;0.17947360975609758;9.5;1.54
2009-05-07;0.17740910204081634;1.1;1.41
2009-05-08;0.15780149243697475;8.8;2.46
2009-05-09;0.19416245017421602;0.9;2.73
2009-05-10;0.18069964897959184;0.0;3.0
2009-05-11;0.14906386899214485;0.0;2.82
2009-05-12;0.1326524835164835;0.0;3.53
2009-05-13;0.12644628779220782;0.0;1.96
2009-05-14;0.12470119714285716;0.4;2.13
2009-05-15;0.12041558294930871;0.0;3.49
2009-05-16;0.12029937096774194;3.1;1.2
2009-05-17;0.1314521590909091;1.5;2.64
2009-05-18;0.12418299350649352;0.0;3.04
2009-05-19;0.11627737142857142;0.0;2.73
2009-05-20;0.1148256;0.0;3.8
2009-05-21;0.1089271836734694;0.5;2.8
2009-05-22;0.10701212244897959;3.8;2.41
2009-05-23;0.12062709890109892;0.6;2.45
2009-05-24;0.11566861714285713;0.7;2.2
2009-05-25;0.11146922448979593;0.0;3.11
2009-05-26;0.10862974763167867;0.5;3.47
2009-05-27;0.10208548094373866;1.2000000000000002;3.67
2009-05-28;0.10866311168164312;4.299999999999999;3.27
2009-05-29;0.10728726708074536;0.0;3.38
2009-05-30;0.09718241596638655;0.0;4.18
2009-05-31;0.09389944285714287;0.0;4.73
2009-06-01;0.0909047755102041;0.0;4.86
2009-06-02;0.0887997306122449;0.1;4.28
2009-06-03;0.0896025823209049;0.1;3.77
2009-06-04;0.09191025148123767;5.1;3.15
2009-06-05;0.11573727428571426;5.3;2.27
2009-06-06;0.12387728571428572;0.0;3.25
2009-06-07;0.1086796043956044;0.1;2.88
2009-06-08;0.09940509890109891;0.0;2.97
2009-06-09;0.09695889350649352;3.2;2.2
2009-06-10;0.10997082467532468;6.3;1.79
2009-06-11;0.12493722359726062;38.7;1.37
2009-06-12;0.7234045714285713;61.5;0.56
2009-06-13;1.2383665714285714;2.4;2.88
2009-06-14;1.492554857142857;0.0;3.83
2009-06-15;1.5394853571428568;0.0;3.58
2009-06-16;1.3234958069908815;0.0;2.47
2009-06-17;0.9324404999999999;0.1;4.25
2009-06-18;0.6130240714285714;2.9000000000000004;3.49
2009-06-19;0.4454112857142858;5.300000000000001;2.77
2009-06-20;0.379109179331307;2.6;3.57
2009-06-21;0.30129531428571427;2.1;2.89
2009-06-22;0.2609025306122449;0.1;4.43
2009-06-23;0.22622326184873948;0.1;4.58
2009-06-24;0.19827280519480522;0.0;5.27
2009-06-25;0.17633464935064935;0.1;4.81
2009-06-26;0.1587373714285714;0.2;5.15
2009-06-27;0.14551474675324674;0.0;4.43
2009-06-28;0.13693959183673468;0.0;4.79
2009-06-29;0.1310985;0.0;4.07
2009-06-30;0.12133318681318683;0.0;4.59
2009-07-01;0.11370548571428571;0.0;4.96
2009-07-02;0.11145394285714284;0.0;4.88
2009-07-03;0.10786114285714286;0.0;4.45
2009-07-04;0.10300114285714286;0.0;3.34
2009-07-05;0.100035;0.1;2.03
2009-07-06;0.09934200000000001;0.0;3.26
2009-07-07;0.10109769795918368;6.1000000000000005;3.63
2009-07-08;0.10761171428571428;14.6;3.41
2009-07-09;0.12245109243697479;0.1;3.71
2009-07-10;0.12986859740259737;6.199999999999999;2.22
2009-07-11;0.15499032718894004;5.4;2.97
2009-07-12;0.15107257142857142;1.0;2.79
2009-07-13;0.13811248051948052;3.5;3.23
2009-07-14;0.12851483253588517;0.0;3.55
2009-07-15;0.11834104060150374;0.0;3.8
2009-07-16;0.11645155102040818;0.0;4.36
2009-07-17;0.11343719097744359;0.0;3.99
2009-07-18;0.10815737142857143;5.5;1.33
2009-07-19;0.12445720336134455;0.2;2.6
2009-07-20;0.11053142857142857;3.0;2.59
2009-07-21;0.11572699159663864;1.5;4.14
2009-07-22;0.10809839999999998;2.4;2.03
2009-07-23;0.12755541871921183;13.6;1.81
2009-07-24;0.1709408175824176;8.2;2.36
2009-07-25;0.18614389352262647;0.8;3.27
2009-07-26;0.15253942040816326;0.0;3.31
2009-07-27;0.12651359408866994;0.1;2.43
2009-07-28;0.11215163909774437;0.2;3.69
2009-07-29;0.10358164285714284;0.3;2.53
2009-07-30;0.10215918367346938;2.7;2.86
2009-07-31;0.09994062857142857;0.0;3.66
2009-08-01;0.09377485714285713;0.0;3.33
2009-08-02;0.08944714285714286;0.0;3.75
2009-08-03;0.09128259183673468;12.0;0.93
2009-08-04;0.11004169831410825;0.5;2.25
2009-08-05;0.11659737306122452;0.0;2.23
2009-08-06;0.10244571428571428;0.0;3.97
2009-08-07;0.09497211428571427;0.1;4.06
2009-08-08;0.0912276;0.2;4.04
2009-08-09;0.08913497142857142;0.1;3.87
2009-08-10;0.08915592857142855;10.5;2.77
2009-08-11;0.13415239285714287;2.3;2.58
2009-08-12;0.13078076877202494;0.2;2.42
2009-08-13;0.11869900784929356;4.3;2.79
2009-08-14;0.12492025087108014;0.0;2.98
2009-08-15;0.12223989075630254;9.4;1.47
2009-08-16;0.13834808766233767;0.1;3.35
2009-08-17;0.13112830045630047;4.1;2.15
2009-08-18;0.13507220314820315;0.8;2.75
2009-08-19;0.13420446428571428;0.0;3.1
2009-08-20;0.12074095102040816;0.0;3.93
2009-08-21;0.11402595918367348;1.7000000000000002;1.51
2009-08-22;0.10816182857142857;0.0;2.71
2009-08-23;0.10403320408163265;0.0;2.57
2009-08-24;0.09928884586466163;0.0;3.62
2009-08-25;0.0974379277864992;0.2;2.53
2009-08-26;0.09665659369202227;1.4;2.68
2009-08-27;0.0956772244897959;0.0;3.07
2009-08-28;0.09089435364635365;0.1;1.74
2009-08-29;0.09913509723889556;1.5;2.54
2009-08-30;0.097686;0.4;2.09
2009-08-31;0.0933318435164835;1.5;1.61
2009-09-01;0.09650425701434998;2.1;3.23
2009-09-02;0.1052437090909091;0.2;1.82
2009-09-03;0.11175942857142857;8.700000000000001;1.05
2009-09-04;0.14738024829515647;0.2;2.43
2009-09-05;0.13504344750280234;8.6;1.15
2009-09-06;0.1329644458398744;0.4;1.73
2009-09-07;0.11612850612244897;0.0;1.84
2009-09-08;0.10486890756302521;0.0;2.44
2009-09-09;0.09967825418719213;0.0;2.12
2009-09-10;0.09599864585834335;0.0;2.07
2009-09-11;0.09305446153846154;0.0;1.78
2009-09-12;0.09226226373626374;0.6000000000000001;1.53
2009-09-13;0.09223841344537816;0.0;1.63
2009-09-14;0.09065622857142856;0.0;2.07
2009-09-15;0.08822622857142856;0.0;1.54
2009-09-16;0.08980859627329192;0.0;1.67
2009-09-17;0.08913441758241758;0.0;1.34
2009-09-18;0.0881905054945055;0.0;1.49
2009-09-19;0.08799942857142858;0.0;1.76
2009-09-20;0.08720525592055003;0.0;1.55
2009-09-21;0.08956635428571429;0.0;1.6
2009-09-22;0.08904217639751551;1.0;1.53
2009-09-23;0.09009792000000001;1.4000000000000001;1.76
2009-09-24;0.08775004024844721;1.0;1.58
2009-09-25;0.08635757142857142;0.0;1.53
2009-09-26;0.08612553383458646;0.1;1.05
2009-09-27;0.0848575318127251;0.0;1.18
2009-09-28;0.08935492669172934;4.8;1.12
2009-09-29;0.09636413445378149;0.7;1.4
2009-09-30;0.09047674285714287;1.4;1.0
2009-10-01;0.09510783451842275;2.1;1.13
2009-10-02;0.1116953281853282;0.5;0.85
2009-10-03;0.12719887941743416;20.4;0.54
2009-10-04;0.17690565049833887;0.9000000000000001;1.9
2009-10-05;0.15376845395719263;0.1;1.38
2009-10-06;0.12794898701298701;0.1;1.05
2009-10-07;0.1221022949308756;5.3;0.9
2009-10-08;0.12917116216216215;1.4;0.84
2009-10-09;0.11217689010989008;0.0;0.88
2009-10-10;0.103989;0.6;0.7
2009-10-11;0.10338612244897959;1.5;0.48
2009-10-12;0.12009786698679471;1.5;0.62
2009-10-13;0.1202898045112782;0.0;0.58
2009-10-14;0.1189704857142857;0.0;0.86
2009-10-15;0.10796884615384615;0.0;0.79
2009-10-16;0.11087759554730983;8.9;0.39
2009-10-17;0.1527425899814471;0.9;0.7
2009-10-18;0.14723528782547504;0.0;0.32
2009-10-19;0.1246586043956044;0.2;0.5
2009-10-20;0.11460535714285715;0.0;0.41
2009-10-21;0.11050521428571428;0.0;0.51
2009-10-22;0.10786232967032967;0.0;0.5
2009-10-23;0.10779968787515005;0.0;0.58
2009-10-24;0.10991453445378149;4.2;0.33
2009-10-25;0.12593915444015447;5.5;0.34
2009-10-26;0.15185439584415586;9.7;0.36
2009-10-27;0.20007296703296704;0.4;0.27
2009-10-28;0.17991159319879232;6.4;0.29
2009-10-29;0.17786807303974222;0.5;0.14
2009-10-30;0.16921037042016807;0.0;0.0
2009-10-31;0.14742683766233766;0.0;0.46
2009-11-01;0.1362782857142857;0.0;0.79
2009-11-02;0.14553155416012561;8.0;0.44
2009-11-03;0.1942635563355563;3.8;0.45
2009-11-04;0.20240081632653062;5.6;0.55
2009-11-05;0.2273277038961039;2.8;0.18
2009-11-06;0.2541034285714286;5.2;0.27
2009-11-07;0.255036777284827;0.0;0.18
2009-11-08;0.23425126530612245;0.0;0.5
2009-11-09;0.21300017142857142;13.6;0.43
2009-11-10;0.27078370945333735;5.1;0.23
2009-11-11;0.3179115;1.3;0.29
2009-11-12;0.3203008429217841;0.3;0.32
2009-11-13;0.2915590006227426;8.8;0.29
2009-11-14;0.3442694887218045;5.0;0.22
2009-11-15;0.3868416623376623;0.0;0.09
2009-11-16;0.3792664827586207;4.3;0.22
2009-11-17;0.37460644897959183;1.7999999999999998;0.0
2009-11-18;0.3674504334975369;8.2;0.63
2009-11-19;0.4176801818181818;1.6;0.53
2009-11-20;0.4331632946001367;0.2;0.26
2009-11-21;0.3902075184668989;0.0;0.0
2009-11-22;0.35299356428571427;3.3;0.32
2009-11-23;0.348440059970015;1.5;0.6
2009-11-24;0.34297312315270934;1.2000000000000002;0.16
2009-11-25;0.33854519999999994;3.5999999999999996;0.46
2009-11-26;0.34810285714285716;0.7;0.63
2009-11-27;0.3336752571428571;3.3000000000000003;0.43
2009-11-28;0.3206258901098901;4.0;0.19
2009-11-29;0.3396594489795918;1.0;0.04
2009-11-30;0.35377846153846154;0.6;0.32
2009-12-01;0.33265542857142855;0.0;0.23
2009-12-02;0.3024015027829313;0.5;0.01
2009-12-03;0.2825960751879699;0.6;0.43
2009-12-04;0.27565028571428574;0.0;0.46
2009-12-05;0.262776;1.2999999999999998;0.24
2009-12-06;0.2540857959183674;2.1;0.36
2009-12-07;0.2928267508305648;3.1;0.13
2009-12-08;0.30887889795918366;0.0;0.23
2009-12-09;0.2925572521008404;0.2;0.3
2009-12-10;0.28609314671814673;5.5;0.34
2009-12-11;0.32525687755102034;0.0;0.09
2009-12-12;0.3209613428571429;0.0;0.1
2009-12-13;0.30422010389610393;0.0;0.08
2009-12-14;0.2874492;0.2;0.17
2009-12-15;0.2823486857142858;7.6000000000000005;0.21
2009-12-16;0.3618380124223602;10.4;0.15
2009-12-17;0.41084186086956526;1.7;0.18
2009-12-18;0.41156298947368414;0.0;0.41
2009-12-19;0.38390689285714286;0.0;0.0
2009-12-20;0.34628267189952905;0.1;0.0
2009-12-21;0.3184391020408164;0.0;0.0
2009-12-22;0.2984670676691729;3.1;0.29
2009-12-23;0.29674285714285714;0.0;0.26
2009-12-24;0.2897532;0.0;0.28
2009-12-25;0.3981967659574468;10.5;0.25
2009-12-26;0.8536403571428571;3.9000000000000004;0.0
2009-12-27;1.0416653308020882;0.7999999999999999;0.32
2009-12-28;1.0473719770034844;2.3;0.0
2009-12-29;0.9245746753246752;0.0;0.0
2009-12-30;0.7651435623100304;0.0;0.04
2009-12-31;0.6237421823708207;0.0;0.08
2010-01-01;0.5044532279635259;0.0;0.16
2010-01-02;0.41224314982578397;0.0;0.02
2010-01-03;0.34920726530612245;0.2;0.05
2010-01-04;0.3145822228298018;1.2;0.15
2010-01-05;0.28901293714285714;1.4;0.14
2010-01-06;0.27542534693877546;0.6000000000000001;0.06
2010-01-07;0.2603489142857143;1.0;0.03
2010-01-08;0.22010406050420167;0.0;0.0
2010-01-09;0.21508141224489796;0.0;0.13
2010-01-10;0.2208414857142857;0.0;0.46
2010-01-11;0.21370268571428575;0.0;0.39
2010-01-12;0.21388278958479945;0.2;0.28
2010-01-13;0.20805171428571428;0.0;0.33
2010-01-14;0.20755285714285715;0.0;0.19
2010-01-15;0.19961627819548872;0.1;0.32
2010-01-16;0.19255054945054945;0.1;0.41
2010-01-17;0.19294747220267416;0.8;0.39
2010-01-18;0.18824051612903225;2.2;0.07
2010-01-19;0.18411885714285714;0.8;0.21
2010-01-20;0.18394824489795916;0.6;0.27
2010-01-21;0.18325226373626374;0.2;0.19
2010-01-22;0.18201771428571428;0.0;0.37
2010-01-23;0.1782332883116883;0.0;0.32
2010-01-24;0.22087548837209298;0.0;0.44
2010-01-25;0.17166034285714282;0.0;0.06
2010-01-26;0.1591000163265306;0.0;0.0
2010-01-27;0.16614642857142858;7.4;0.28
2010-01-28;0.17294025974025976;0.0;0.28
2010-01-29;0.17399725714285713;2.2;0.19
2010-01-30;0.14277178894972625;0.1;0.1
2010-01-31;0.16905985714285712;4.3;0.14
2010-02-01;0.17258399999999996;0.8;0.22
2010-02-02;0.15749394957983193;4.8;0.18
2010-02-03;0.13148071597809854;2.9;0.36
2010-02-04;0.15573445714285716;0.0;0.09
2010-02-05;0.16393054350161113;0.0;0.37
2010-02-06;0.17649771428571429;0.0;0.38
2010-02-07;0.17625905180533752;0.2;0.26
2010-02-08;0.17020954285714285;0.1;0.18
2010-02-09;0.16922777142857146;0.1;0.21
2010-02-10;0.1618960816326531;0.0;0.37
2010-02-11;0.14313060694980695;0.0;0.26
2010-02-12;0.1437946563706564;0.0;0.24
2010-02-13;0.1583080099378882;1.1;0.34
2010-02-14;0.15448011428571426;0.0;0.18
2010-02-15;0.1531682448979592;0.3;0.23
2010-02-16;0.15808357402597406;0.9;0.29
2010-02-17;0.15518057142857142;0.2;0.41
2010-02-18;0.15492179220779217;2.9;0.32
2010-02-19;0.1661214065934066;2.3;0.22
2010-02-20;0.19024947035573123;1.7;0.38
2010-02-21;0.18103477832512313;0.9;0.37
2010-02-22;0.15565644155844158;1.4000000000000001;0.27
2010-02-23;0.18062633571428574;0.5;0.25
2010-02-24;0.15999148051948053;0.6;0.32
2010-02-25;0.16949957776213934;4.2;0.28
2010-02-26;0.2597212408163265;0.8999999999999999;0.4
2010-02-27;0.4188798701298701;0.8;0.42
2010-02-28;0.6916355151975684;1.5;0.46
2010-03-01;1.0079877362637362;3.6999999999999997;0.38
2010-03-02;1.0113741411631847;0.0;0.67
2010-03-03;0.8289537537993921;0.1;0.63
2010-03-04;0.6816791079027356;0.0;0.68
2010-03-05;0.5454630903010033;0.0;0.67
2010-03-06;0.4479570465784934;0.0;1.0
2010-03-07;0.3788067272727273;0.0;0.51
2010-03-08;0.3382992000000001;0.0;0.47
2010-03-09;0.31470240328092963;0.3;0.32
2010-03-10;0.2876146948051948;0.1;0.35
2010-03-11;0.2845284;0.0;0.4
2010-03-12;0.30849719254658386;0.1;0.37
2010-03-13;0.3836123207227556;1.0;0.69
2010-03-14;0.5029841868131868;0.0;0.92
2010-03-15;0.4994271474407945;0.0;0.94
2010-03-16;0.44683366570271826;0.0;0.88
2010-03-17;0.4113278884307543;0.2;0.8
2010-03-18;0.4603186556390977;0.2;1.0
2010-03-19;0.5467779556913674;0.4;1.06
2010-03-20;0.6161984143337067;7.4;0.48
2010-03-21;0.8926847532467532;6.2;0.95
2010-03-22;0.9150800519181795;0.0;0.95
2010-03-23;0.7950595527950312;1.2;1.12
2010-03-24;0.6904145540069685;0.0;1.09
2010-03-25;0.5944554291773974;0.0;1.73
2010-03-26;0.5325766423963134;0.5;1.51
2010-03-27;0.6982299782608695;17.900000000000002;0.57
2010-03-28;0.9486467436998621;0.1;1.01
2010-03-29;0.8812185629179331;0.0;1.12
2010-03-30;0.7343401892393321;0.1;1.34
2010-03-31;0.6507353197674419;3.6;0.87
2010-04-01;0.6118215361781076;0.8;1.21
2010-04-02;0.5466869374517375;0.1;1.56
2010-04-03;0.49073537863145256;0.0;1.77
2010-04-04;0.47216888339768337;10.399999999999999;0.63
2010-04-05;0.5218718241758241;0.2;0.81
2010-04-06;0.49310959090909096;0.0;1.05
2010-04-07;0.47253936298136645;0.0;2.16
2010-04-08;0.43646039560439553;1.5;1.5
2010-04-09;0.41212297017268446;0.0;1.13
2010-04-10;0.38201614285714286;0.0;1.95
2010-04-11;0.35689525714285714;0.0;2.28
2010-04-12;0.33344331428571433;0.0;2.19
2010-04-13;0.3178849714285714;0.0;1.99
2010-04-14;0.3004657959183673;0.0;2.52
2010-04-15;0.284171294117647;0.0;2.54
2010-04-16;0.2717326530612245;0.0;2.5
2010-04-17;0.25880708571428573;0.0;1.75
2010-04-18;0.2510388776032152;0.0;2.15
2010-04-19;0.2414160338345865;0.0;2.17
2010-04-20;0.23802929999999997;2.6;1.17
2010-04-21;0.28172086292654713;8.4;1.16
2010-04-22;0.3009544163265306;3.3;2.12
2010-04-23;0.28043770408163265;2.6;1.63
2010-04-24;0.2594944962406015;0.0;2.51
2010-04-25;0.23719006015037594;0.0;2.71
2010-04-26;0.22812513086913086;0.5;2.7
2010-04-27;0.22255714285714287;0.5;1.46
2010-04-28;0.21525502040816327;0.0;2.59
2010-04-29;0.21034565217391304;0.1;3.06
2010-04-30;0.24162954037267076;6.3;1.1
2010-05-01;0.26962821312741314;1.9000000000000001;1.47
2010-05-02;0.2490542901098901;0.0;2.52
2010-05-03;0.2234970197802198;0.0;2.38
2010-05-04;0.21168254562828473;1.7;2.29
2010-05-05;0.2210369509514875;4.3;1.96
2010-05-06;0.20662745454545453;0.0;2.23
2010-05-07;0.20169602397602399;0.4;1.41
2010-05-08;0.2085232308880309;3.6;0.9
2010-05-09;0.20730562513701134;0.2;0.9
2010-05-10;0.20124000000000003;0.0;2.49
2010-05-11;0.19327248;0.0;1.21
2010-05-12;0.2727445349544073;21.6;0.68
2010-05-13;0.41402713846153844;0.4;0.9
2010-05-14;0.36265190283400806;0.0;1.29
2010-05-15;0.41778178021978013;21.7;0.66
2010-05-16;0.7156012360248447;0.4;0.76
2010-05-17;0.6323691411237903;0.4;2.2
2010-05-18;0.5151384894409937;1.1;2.89
2010-05-19;0.42507874285714287;1.0;2.57
2010-05-20;0.37805261199510404;1.2999999999999998;2.79
2010-05-21;0.3387655604726101;0.1;3.14
2010-05-22;0.30634471836734695;0.0;2.67
2010-05-23;0.28570529032258063;0.0;2.15
2010-05-24;0.26598610804321726;0.2;2.27
2010-05-25;0.2509046232718894;0.1;3.04
2010-05-26;0.23325357857142853;0.0;3.16
2010-05-27;0.22033582148920688;0.8;2.36
2010-05-28;0.21844850174216027;10.1;1.51
2010-05-29;0.24730854001812141;0.1;3.03
2010-05-30;0.21610880190080195;3.2;1.95
2010-05-31;0.2229277402597403;0.8999999999999999;3.55
2010-06-01;0.20320605042016804;2.4;1.65
2010-06-02;0.20091857142857142;0.0;4.75
2010-06-03;0.18505733413533837;0.0;4.32
2010-06-04;0.17598007653061223;0.0;4.48
2010-06-05;0.17034010193050192;0.0;4.06
2010-06-06;0.1656388051948052;0.0;3.85
2010-06-07;0.27442512565794347;31.0;0.86
2010-06-08;0.5249340447637469;0.0;2.69
2010-06-09;0.4701117888501742;12.200000000000001;1.25
2010-06-10;0.47280058147637943;6.8;1.06
2010-06-11;0.5445898475437607;13.100000000000001;1.18
2010-06-12;0.8028725708999606;4.1;2.39
2010-06-13;0.7910383513677812;0.0;2.32
2010-06-14;0.6088275;0.0;3.58
2010-06-15;0.45268751266125185;0.0;3.02
2010-06-16;0.365051181682429;0.0;4.34
2010-06-17;0.30825748571428574;0.0;3.83
2010-06-18;0.2721206305418719;0.5;2.95
2010-06-19;0.2461026857142857;12.8;1.86
2010-06-20;0.2582897142857143;0.1;2.0
2010-06-21;0.24208576397515524;0.0;4.13
2010-06-22;0.20891560248447205;0.0;4.05
2010-06-23;0.1925159142857143;0.0;3.44
2010-06-24;0.17626516770186335;0.0;4.45
2010-06-25;0.1669818045112782;0.0;3.33
2010-06-26;0.15547782857142856;0.0;3.23
2010-06-27;0.14926114285714287;0.0;4.39
2010-06-28;0.14024872087912085;0.0;4.91
2010-06-29;0.13284192857142857;0.0;4.89
2010-06-30;0.12704943673469388;0.0;2.98
2010-07-01;0.12109885714285715;0.0;4.47
2010-07-02;0.12707378240833503;0.0;4.62
2010-07-03;0.1181194813186813;0.0;5.68
2010-07-04;0.1204885714285714;0.0;4.15
2010-07-05;0.11869585714285716;0.0;3.98
2010-07-06;0.1191621038961039;0.0;3.72
2010-07-07;0.12285606122448976;0.0;4.56
2010-07-08;0.121878;0.0;3.78
2010-07-09;0.12053571428571429;0.0;4.16
2010-07-10;0.12063193984962406;0.0;2.78
2010-07-11;0.1244919085714286;0.0;3.42
2010-07-12;0.12591257142857143;6.9;2.68
2010-07-13;0.17536172307692305;21.5;2.3
2010-07-14;0.2618525198156682;0.0;4.86
2010-07-15;0.2341943765314151;1.1;3.24
2010-07-16;0.19608226767780282;0.0;4.99
2010-07-17;0.1674278804347826;0.7999999999999999;3.26
2010-07-18;0.15321100408163266;0.0;3.72
2010-07-19;0.1299912685714286;0.0;3.7
2010-07-20;0.11426616541353384;0.0;3.88
2010-07-21;0.10294836090225563;0.0;4.43
2010-07-22;0.10107677922077923;2.3000000000000003;3.12
2010-07-23;0.10055999999999998;0.0;3.88
2010-07-24;0.09542130612244898;0.0;2.91
2010-07-25;0.0896749262166405;0.0;3.93
2010-07-26;0.08632098701298702;0.0;3.8
2010-07-27;0.08359885714285714;3.6;2.19
2010-07-28;0.08592520408163265;0.0;3.31
2010-07-29;0.12134197402597402;22.2;1.5
2010-07-30;0.1959309551020408;6.699999999999999;1.46
2010-07-31;0.217326312605042;0.0;3.25
2010-08-01;0.19024828828167978;0.6;2.57
2010-08-02;0.1628272;8.2;2.42
2010-08-03;0.1446694857142857;0.0;2.72
2010-08-04;0.12567257142857144;0.5;3.02
2010-08-05;0.12048391836734697;0.6000000000000001;3.34
2010-08-06;0.12038412857142858;0.2;2.3
2010-08-07;0.1250649642857143;0.0;1.82
2010-08-08;0.1363070153644982;21.5;0.87
2010-08-09;0.3089777142857143;2.5;2.29
2010-08-10;0.31573446680531114;0.0;3.53
2010-08-11;0.23682597446808512;7.0;1.57
2010-08-12;0.23793085714285717;14.0;2.06
2010-08-13;0.6564765227963526;4.6;2.26
2010-08-14;0.8456934100840335;92.0;0.97
2010-08-15;1.1843575714285712;0.3;2.48
2010-08-16;1.5178823069908813;0.0;1.62
2010-08-17;1.8146648571428572;25.1;0.83
2010-08-18;2.0155046348619003;2.6;1.6
2010-08-19;2.053260957446809;0.0;2.74
2010-08-20;1.995102;0.3;2.53
2010-08-21;1.8417907750759879;0.3;2.47
2010-08-22;1.6402390714285715;2.2;1.86
2010-08-23;1.4573025172459364;10.7;1.84
2010-08-24;1.3589252571428574;2.9000000000000004;2.7
2010-08-25;1.2057094285714285;0.3;3.43
2010-08-26;0.8829168130038324;0.0;2.34
2010-08-27;0.6911883428571429;0.0;1.97
2010-08-28;0.5935718376426405;6.1;1.93
2010-08-29;0.5888837571428572;0.8;1.66
2010-08-30;0.6203469455438394;0.0;2.52
2010-08-31;0.561097094224924;0.0;2.23
2010-09-01;0.5043076837309033;3.4;2.24
2010-09-02;0.46503357599157596;0.1;2.31
2010-09-03;0.4248104290137108;0.1;1.9
2010-09-04;0.3806878319327731;0.0;2.22
2010-09-05;0.34096320195174845;0.0;2.13
2010-09-06;0.3149439005042016;0.0;2.15
2010-09-07;0.2951539714285714;0.0;2.01
2010-09-08;0.2829399262672811;0.0;2.49
2010-09-09;0.2656290021111893;1.3;2.24
2010-09-10;0.2696576278195489;7.0;0.72
2010-09-11;0.2944589142857143;0.3;0.8
2010-09-12;0.2843903193277311;3.1;1.25
2010-09-13;0.31341243025210086;4.8;1.62
2010-09-14;0.35028785934065937;3.8000000000000003;1.04
2010-09-15;0.43791543296703295;4.800000000000001;1.57
2010-09-16;0.49601335030012;0.6;1.73
2010-09-17;0.4515668442776735;2.0;1.47
2010-09-18;0.3972826015037594;0.1;2.07
