date,discharge,precipitation,ETp,precip_7d,precip_30d,precip_90d,precip_surplus
2003-11-18,0.1066885714285714,5.2,0.31,4.042857142857143,1.596666666666667,1.8255555555555556,4.890000000000001
2003-11-19,0.1469108571428571,13.0,0.54,5.185714285714285,1.4466666666666665,1.8233333333333333,12.46
2003-11-20,0.2479217142857142,6.4,0.28,5.071428571428571,1.4566666666666666,1.8233333333333333,6.12
2003-11-21,0.3171651428571428,1.5,0.38,5.228571428571428,1.62,1.8188888888888888,1.12
2003-11-22,0.3234137142857143,8.5,0.3,4.742857142857143,1.6233333333333335,1.7677777777777777,8.2
2003-11-23,0.4060182857142857,0.3,0.54,3.042857142857143,1.6233333333333335,1.7688888888888887,-0.24000000000000005
2003-11-24,0.3942617142857142,1.7,0.22,2.1285714285714286,1.6533333333333333,1.7988888888888885,1.48
2003-11-25,0.3633120000000001,1.8,0.36,2.042857142857143,1.68,1.75,1.44
2003-11-26,0.342684,1.1,0.32,0.8285714285714285,1.68,1.7277777777777779,0.78
2003-11-27,0.3230434285714286,0.0,0.25,0.7857142857142857,1.77,1.7311111111111113,-0.25
2003-11-28,0.303372,0.9,0.21,0.5428571428571429,1.7833333333333334,1.8599999999999997,0.6900000000000001
2003-11-29,0.2836851428571428,0.0,0.0,0.2857142857142857,2.2333333333333334,1.8744444444444444,0.0
2003-11-30,0.2640445714285714,0.0,0.51,0.21428571428571427,2.4866666666666664,1.9477777777777776,-0.51
2003-12-01,0.2443731428571428,0.0,0.62,0.2857142857142857,2.7,1.9566666666666666,-0.62
2003-12-02,0.2238994285714285,0.0,0.57,0.8571428571428571,2.676666666666667,1.9566666666666666,-0.57
2003-12-03,0.209412,0.6,0.5,0.8714285714285713,2.78,2.0455555555555556,0.09999999999999998
2003-12-04,0.1997382857142857,0.5,0.41,0.8714285714285713,2.6066666666666665,1.9155555555555557,0.09000000000000002
2003-12-05,0.1980102857142857,4.9,0.28,1.0,2.173333333333333,1.85,4.62
2003-12-06,0.229176,0.1,1.51,1.1142857142857143,2.0933333333333333,1.8955555555555554,-1.41
2003-12-07,0.2172497142857142,0.0,0.5,1.0285714285714285,2.18,1.8977777777777776,-0.5
2003-12-08,0.2025617142857143,0.9,0.47,1.3428571428571427,1.9133333333333336,1.8977777777777776,0.43000000000000005
2003-12-09,0.195696,0.8,0.3,0.7,1.9033333333333333,1.8966666666666665,0.5
2003-12-10,0.190188,0.0,0.01,2.6142857142857143,1.9,1.8933333333333333,-0.01
2003-12-11,0.1894474285714286,2.7,0.37,3.6999999999999997,1.8733333333333333,1.8955555555555554,2.33
2003-12-12,0.2206131428571429,0.4,0.04,4.557142857142858,1.9266666666666667,1.902222222222222,0.36000000000000004
2003-12-13,0.315684,13.5,0.47,4.5,1.9566666666666668,1.8988888888888888,13.03
2003-12-14,0.5132468571428572,7.6,0.53,5.028571428571429,2.123333333333333,1.8988888888888888,7.069999999999999
2003-12-15,0.567648,6.8999999999999995,0.9,4.642857142857143,2.26,1.8355555555555554,5.999999999999999
2003-12-16,0.5219331428571428,0.4,0.45,4.585714285714286,2.26,1.8888888888888888,-0.04999999999999999
2003-12-17,0.469290857142857,3.7,0.34,3.228571428571428,2.26,1.9066666666666665,3.3600000000000003
2003-12-18,0.4417508571428572,0.0,0.5,2.7285714285714286,2.26,2.088888888888889,-0.5
2003-12-19,0.4112485714285714,0.0,0.37,1.8142857142857145,2.24,2.09,-0.37
2003-12-20,0.3758091428571429,4.0,0.2,1.7571428571428573,2.2233333333333336,2.158888888888889,3.8
2003-12-21,0.4578737142857142,4.1000000000000005,0.36,1.457142857142857,2.0633333333333335,2.227777777777778,3.7400000000000007
2003-12-22,0.4888234285714286,0.5,0.61,1.5999999999999999,2.06,2.2755555555555556,-0.10999999999999999
2003-12-23,0.4151519999999999,0.0,0.08,1.9857142857142858,2.256666666666667,2.281111111111111,-0.08
2003-12-24,0.3449365714285713,1.6,0.4,1.542857142857143,2.316666666666667,2.341111111111111,1.2000000000000002
2003-12-25,0.3403851428571428,1.0,0.35,1.8,2.2899999999999996,2.352222222222222,0.65
2003-12-26,0.3418045714285714,2.7,0.4,2.314285714285714,2.3399999999999994,2.3644444444444446,2.3000000000000003
2003-12-27,0.3672925714285714,0.8999999999999999,0.77,2.314285714285714,2.2600000000000002,2.3677777777777775,0.1299999999999999
2003-12-28,0.3546411428571429,5.8999999999999995,0.48,2.085714285714286,2.6366666666666663,2.376666666666667,5.42
2003-12-29,0.4269394285714286,4.1,0.22,1.9428571428571428,2.23,2.376666666666667,3.8799999999999994
2003-12-30,0.4791034285714286,0.0,0.15,1.557142857142857,2.1966666666666663,2.3833333333333333,-0.15
2003-12-31,0.4456388571428571,0.0,0.06,1.4285714285714286,1.9966666666666666,2.3777777777777778,-0.06
2004-01-01,0.3874268571428571,0.0,0.05,0.5999999999999999,1.9833333333333334,2.3655555555555554,-0.05
2004-01-02,0.331914857142857,0.0,0.13,0.014285714285714287,2.1266666666666665,2.3588888888888886,-0.13
2004-01-03,0.2866628571428571,0.0,0.02,0.8571428571428571,2.17,2.302222222222222,-0.02
2004-01-04,0.2616222857142857,0.1,0.46,1.2428571428571427,2.1766666666666667,2.158888888888889,-0.36
2004-01-05,0.2420279999999999,0.0,0.0,1.2428571428571427,2.1933333333333334,2.088888888888889,0.0
2004-01-06,0.2170182857142857,5.9,0.61,1.457142857142857,2.0633333333333335,2.0722222222222224,5.29
2004-01-07,0.2234674285714286,2.7,0.11,1.5,2.046666666666667,1.9777777777777779,2.5900000000000003
2004-01-08,0.2600177142857143,0.0,0.15,3.1571428571428575,2.046666666666667,1.9744444444444447,-0.15
2004-01-09,0.2586137142857143,1.5,0.36,3.3428571428571425,2.013333333333333,1.962222222222222,1.1400000000000001
2004-01-10,0.2321691428571428,0.3,0.39,3.442857142857143,1.9866666666666668,1.9544444444444444,-0.09000000000000002
2004-01-11,0.2510845714285714,11.7,0.34,3.1857142857142855,1.9166666666666667,1.978888888888889,11.36
2004-01-12,0.6136405714285714,1.2999999999999998,0.26,3.1857142857142855,1.8866666666666667,1.9922222222222221,1.0399999999999998
2004-01-13,0.7620171428571428,6.6,0.26,4.114285714285714,1.6900000000000002,2.0011111111111113,6.34
2004-01-14,0.8507160000000001,0.9,0.16,4.257142857142857,1.6,2.0011111111111113,0.74
2004-01-15,0.8701868571428573,0.0,0.0,2.6142857142857143,1.7733333333333334,2.0044444444444447,0.0
2004-01-16,0.7948182857142858,8.0,0.27,3.0714285714285716,1.8466666666666667,2.006666666666667,7.73
2004-01-17,0.8340377142857142,1.3,0.39,2.157142857142857,2.4099999999999997,2.006666666666667,0.91
2004-01-18,0.837786857142857,0.2,0.15,2.0285714285714285,2.5833333333333335,2.0,0.05000000000000002
2004-01-19,0.7725857142857143,4.5,0.34,2.0285714285714285,2.7966666666666664,1.9944444444444445,4.16
2004-01-20,0.695118857142857,0.2,0.34,0.9714285714285714,3.0,1.9400000000000002,-0.14
2004-01-21,0.5785097142857143,0.0,0.11,0.8142857142857143,3.1433333333333335,1.9388888888888889,-0.11
2004-01-22,0.4621782857142857,0.0,0.08,0.8714285714285713,2.9633333333333334,1.9388888888888889,-0.08
2004-01-23,0.3807617142857142,0.6000000000000001,0.37,0.2285714285714286,3.0533333333333332,1.928888888888889,0.2300000000000001
2004-01-24,0.3408634285714286,0.2,0.52,0.2,3.0866666666666664,1.9200000000000002,-0.32
2004-01-25,0.3186925714285714,0.6000000000000001,0.3,0.39999999999999997,3.0733333333333333,1.9200000000000002,0.3000000000000001
2004-01-26,0.3003788571428571,0.0,0.18,1.1428571428571428,3.0733333333333333,1.8900000000000003,-0.18
2004-01-27,0.2829137142857142,0.0,0.04,1.3714285714285717,2.71,1.8855555555555557,-0.04
2004-01-28,0.2651554285714286,1.4,0.23,3.7571428571428567,2.6666666666666665,1.7355555555555557,1.17
2004-01-29,0.2560062857142857,5.2,0.11,4.414285714285714,2.466666666666667,1.7211111111111113,5.09
2004-01-30,0.2448668571428572,2.2,0.05,5.328571428571428,2.4366666666666665,1.6488888888888888,2.1500000000000004
2004-01-31,0.2950405714285714,16.9,0.51,6.214285714285714,2.4366666666666665,1.6566666666666665,16.389999999999997
2004-02-01,1.4899217142857142,5.2,0.32,6.628571428571429,2.17,1.62,4.88
2004-02-02,1.998,6.4,0.31,5.957142857142857,2.13,1.62,6.090000000000001
2004-02-03,2.0134285714285713,6.2,0.33,6.414285714285714,2.1266666666666665,1.6322222222222222,5.87
2004-02-04,2.0499171428571428,4.300000000000001,0.42,4.142857142857143,1.98,1.6600000000000001,3.880000000000001
2004-02-05,2.088627428571429,0.5,0.56,3.5571428571428574,1.9733333333333334,1.7955555555555556,-0.06000000000000005
2004-02-06,1.9926617142857144,5.4,0.43,2.685714285714286,1.9733333333333334,1.9,4.970000000000001
2004-02-07,1.8167914285714288,1.0,0.48,1.9142857142857146,1.9733333333333334,1.9211111111111108,0.52
2004-02-08,1.6169297142857142,1.1,0.38,1.3000000000000003,1.9733333333333334,1.978888888888889,0.7200000000000001
2004-02-09,1.394002285714286,0.3,0.75,1.3142857142857145,2.0033333333333334,1.9677777777777776,-0.45
2004-02-10,1.1918417142857145,0.8,0.39,0.5428571428571429,2.0933333333333333,1.94,0.41000000000000003
2004-02-11,1.0400245714285714,0.0,0.39,0.4,2.1333333333333333,1.93,-0.39
2004-02-12,0.8913239999999999,0.6,0.37,0.24285714285714288,2.19,1.8777777777777778,0.22999999999999998
2004-02-13,0.765041142857143,0.0,0.22,0.21428571428571427,2.1433333333333335,1.8511111111111112,-0.22
2004-02-14,0.6934680000000001,0.0,0.19,0.1142857142857143,1.9800000000000002,1.8677777777777778,-0.19
2004-02-15,0.6527982857142858,0.0,0.28,0.1285714285714286,1.9133333333333333,1.8677777777777778,-0.28
2004-02-16,0.6160165714285715,0.1,0.26,0.042857142857142864,1.35,1.8677777777777778,-0.16
2004-02-17,0.5962525714285715,0.1,0.75,0.042857142857142864,1.1766666666666665,1.8677777777777778,-0.65
2004-02-18,0.5611525714285716,0.1,0.65,0.042857142857142864,0.9633333333333334,1.8677777777777778,-0.55
2004-02-19,0.5081245714285714,0.0,0.31,0.1285714285714286,0.7566666666666667,1.8855555555555557,-0.31
2004-02-20,0.4604965714285713,0.0,0.27,0.27142857142857146,0.6133333333333334,1.9144444444444446,-0.27
2004-02-21,0.43092,0.0,0.57,0.7285714285714285,0.5966666666666668,1.8833333333333333,-0.57
2004-02-22,0.4189474285714286,0.6000000000000001,0.4,0.8857142857142859,0.4166666666666667,1.956666666666667,0.20000000000000007
2004-02-23,0.3972394285714285,1.1,0.48,1.1285714285714286,0.38333333333333336,1.956666666666667,0.6200000000000001
2004-02-24,0.3754234285714286,3.3,0.36,1.1285714285714286,0.3466666666666667,1.96,2.94
2004-02-25,0.376272,1.2000000000000002,0.57,1.1714285714285715,0.33666666666666667,1.9566666666666666,0.6300000000000002
2004-02-26,0.3729702857142857,1.7000000000000002,0.45,1.1142857142857143,0.31,1.8277777777777777,1.2500000000000002
2004-02-27,0.3719057142857143,0.0,0.49,0.9571428571428573,0.31,1.8166666666666667,-0.49
2004-02-28,0.3472817142857142,0.3,0.47,0.48571428571428577,0.5,1.7455555555555555,-0.16999999999999998
2004-02-29,0.3200657142857143,0.2,0.38,0.31428571428571433,0.5133333333333333,1.7355555555555555,-0.18
2004-03-01,0.30996,0.0,0.43,0.07142857142857142,0.55,1.7355555555555555,-0.43
2004-03-02,0.3171188571428571,0.0,0.75,0.07142857142857142,0.5633333333333332,1.6466666666666665,-0.75
2004-03-03,0.3171497142857143,0.0,0.92,0.028571428571428574,0.56,1.6333333333333333,-0.92
2004-03-04,0.2985891428571429,0.0,0.66,0.0,0.5933333333333334,1.6311111111111112,-0.66
2004-03-05,0.281556,0.0,0.61,0.0,0.8066666666666666,1.5811111111111111,-0.61
2004-03-06,0.2700617142857143,0.0,0.73,0.0,1.35,1.5811111111111111,-0.73
2004-03-07,0.262008,0.0,0.7,0.0,1.68,1.5844444444444448,-0.7
2004-03-08,0.25704,0.0,0.93,0.0,1.7433333333333332,1.5844444444444448,-0.93
2004-03-09,0.253908,0.0,1.0,0.0,1.95,1.5777777777777777,-1.0
2004-03-10,0.2481685714285714,0.0,0.92,0.9,1.9133333333333336,1.6,-0.92
2004-03-11,0.243108,0.0,0.85,0.9571428571428572,1.81,1.5933333333333335,-0.85
2004-03-12,0.2462862857142857,0.0,1.02,1.1142857142857143,1.7700000000000002,1.658888888888889,-1.02
2004-03-13,0.26406,6.3,0.65,1.1714285714285713,1.7533333333333334,1.7044444444444444,5.6499999999999995
2004-03-14,0.3349079999999999,0.4,1.13,1.1714285714285713,1.81,1.6888888888888889,-0.7299999999999999
2004-03-15,0.3633737142857142,1.1,1.37,1.3285714285714287,1.8500000000000003,1.6311111111111112,-0.27
2004-03-16,0.3555514285714286,0.4,1.01,2.257142857142857,1.8433333333333335,1.6066666666666667,-0.61
2004-03-17,0.3439182857142857,0.0,1.5,3.685714285714286,1.8433333333333335,1.4188888888888889,-1.5
2004-03-18,0.3338897142857143,1.1,1.41,5.042857142857144,1.8433333333333335,1.3633333333333333,-0.30999999999999983
2004-03-19,0.3706251428571429,6.5,1.14,5.1571428571428575,1.8433333333333335,1.2922222222222224,5.36
2004-03-20,0.4410720000000001,16.3,1.41,6.071428571428571,1.9,1.2422222222222223,14.89
2004-03-21,0.843912,9.9,0.66,6.071428571428571,1.9866666666666668,1.1977777777777778,9.24
2004-03-22,1.105349142857143,1.9,0.91,5.942857142857143,2.0900000000000003,1.2077777777777778,0.9899999999999999
2004-03-23,1.1164885714285715,6.800000000000001,0.71,5.014285714285714,2.4,1.1477777777777778,6.090000000000001
2004-03-24,1.091062285714286,0.0,0.54,2.857142857142857,2.4,1.1366666666666667,-0.54
2004-03-25,1.000157142857143,0.2,1.24,1.6857142857142857,2.46,1.1455555555555554,-1.04
2004-03-26,0.8486948571428572,0.0,1.0,1.6285714285714286,2.46,1.1466666666666667,-1.0
2004-03-27,0.7203445714285713,1.2000000000000002,0.6,0.6571428571428573,2.4633333333333334,1.1377777777777778,0.6000000000000002
2004-03-28,0.6487097142857144,1.7000000000000002,1.07,0.6571428571428573,2.4733333333333336,1.1377777777777778,0.6300000000000001
2004-03-29,0.5990451428571428,1.5,0.8,0.6285714285714287,2.2700000000000005,1.1788888888888889,0.7
2004-03-30,0.54486,0.0,1.14,0.6285714285714287,2.256666666666667,1.1788888888888889,-1.14
2004-03-31,0.493992,0.0,1.71,0.7000000000000001,2.22,1.1788888888888889,-1.71
2004-04-01,0.4528131428571428,0.0,2.23,0.8285714285714285,2.2066666666666666,1.1966666666666668,-2.23
2004-04-02,0.4278497142857143,0.0,2.1,1.0571428571428572,2.21,1.1955555555555555,-2.1
2004-04-03,0.4097828571428571,1.7,1.71,2.385714285714286,2.1733333333333333,1.1944444444444444,-0.010000000000000009
2004-04-04,0.4374,2.6,0.93,2.385714285714286,1.956666666666667,1.1933333333333331,1.67
2004-04-05,0.4313828571428571,3.1,1.32,2.642857142857143,1.4200000000000002,1.198888888888889,1.78
2004-04-06,0.4943314285714286,9.3,0.53,2.642857142857143,1.1000000000000003,1.198888888888889,8.770000000000001
2004-04-07,0.5944628571428572,0.0,0.99,2.4142857142857146,1.0366666666666666,1.198888888888889,-0.99
2004-04-08,0.5607514285714286,1.8,0.69,2.085714285714286,0.81,1.2822222222222224,1.11
2004-04-09,0.5151445714285713,0.0,2.07,1.6714285714285715,0.8833333333333333,1.27,-2.07
2004-04-10,0.466236,0.1,2.13,0.34285714285714286,0.8766666666666667,1.2344444444444445,-2.03
2004-04-11,0.4171114285714286,0.3,1.73,0.34285714285714286,1.0733333333333335,1.2266666666666668,-1.43
2004-04-12,0.3840171428571428,0.2,1.22,0.08571428571428573,1.1700000000000002,1.208888888888889,-1.02
2004-04-13,0.3650091428571429,0.0,1.68,0.1,1.1133333333333333,1.208888888888889,-1.68
2004-04-14,0.3478371428571428,0.0,2.33,0.08571428571428573,1.0633333333333332,1.2055555555555555,-2.33
2004-04-15,0.3350622857142856,0.0,2.64,0.042857142857142864,1.0633333333333332,1.2033333333333334,-2.64
2004-04-16,0.3234291428571428,0.1,2.75,0.042857142857142864,1.0633333333333332,1.2033333333333334,-2.65
2004-04-17,0.3093274285714286,0.0,2.71,0.08571428571428572,1.07,1.2044444444444444,-2.71
2004-04-18,0.2980182857142857,0.0,2.55,0.08571428571428572,1.07,1.2044444444444444,-2.55
2004-04-19,0.2847034285714285,0.2,2.66,0.08571428571428572,1.07,1.2044444444444444,-2.46
2004-04-20,0.2725457142857143,0.3,2.13,0.38571428571428573,0.9933333333333333,1.2044444444444444,-1.8299999999999998
